gene_id,baseMean_old,log2FC_old,padj_old,deg_flag_old,baseMean_new,log2FC_new,padj_new,deg_flag_new,status,direction_change
AT5G16040,303.4089329,0.000915729,0.993086291,no,247.72544931506,0.000973992731389893,0.99406248418111,no,both_non_DEG,
AT5G16050,1396.017678,-0.064078851,0.034516118,yes,1142.21043310828,-0.0598917818737176,0.0498086474775637,no,lost_DEG,
AT5G16060,172.6742599,0.004395012,0.961284,no,140.999797335336,0.00963006368946101,0.917571167753855,no,both_non_DEG,
AT5G16070,1200.591464,-0.018958344,0.79082713,no,982.247164436349,-0.0156944540982153,0.83258478997037,no,both_non_DEG,
AT5G16080,20.97838583,0.070841302,0.735882964,no,16.309922753993,0.0415190199042726,0.863462624849436,no,both_non_DEG,
AT5G16110,870.3696154,-0.034149391,0.909079428,no,711.384964818727,-0.028170115011996,0.92816172847624,no,both_non_DEG,
AT5G16120,351.2834714,0.066774783,0.690573415,no,286.653016371582,0.0753109392587395,0.652236595997361,no,both_non_DEG,
AT5G16130,4198.524095,-0.23892555,1.4e-05,yes,3436.38561804398,-0.234931587443434,1.86442073668982e-05,no,lost_DEG,
AT5G16140,151.3084007,-0.07173738,0.245870306,no,123.067339250506,-0.0656058450101475,0.315437523649919,no,both_non_DEG,
AT5G16150,2113.627393,-0.018010864,0.776640994,no,1730.2457282636,-0.0130746772399918,0.842655784302438,no,both_non_DEG,
AT5G16160,39.78098735,-0.031627832,0.85074401,no,32.2939830360973,-0.0142839102433239,0.939218368267217,no,both_non_DEG,
AT5G16170,31.2610417,0.029782618,0.889643936,no,24.7172569991058,0.0396113653923437,0.858840795527862,no,both_non_DEG,
AT5G16180,313.4242745,-0.054554692,0.571007299,no,255.747972540697,-0.0465196493271652,0.641766798633617,no,both_non_DEG,
AT5G16190,83.80241528,-0.13083837,0.389623353,no,67.842378897621,-0.122807228604477,0.440881491492551,no,both_non_DEG,
AT5G16200,52.43542114,0.49044017,0.001564737,yes,42.1777342165677,0.502306338201933,0.00162456375626478,no,lost_DEG,
AT5G16210,699.8427894,0.028165481,0.596385869,no,572.154148893941,0.0349940378535933,0.495007937281275,no,both_non_DEG,
AT5G16220,435.9444348,0.131285219,0.004407346,yes,356.194040444753,0.136666543724238,0.00311863737643847,no,lost_DEG,
AT5G16230,86.44530414,-0.010534407,0.946221669,no,70.2981560591895,-0.013432854319457,0.93219639764011,no,both_non_DEG,
AT5G16235,13.94041736,-0.240461443,0.669175717,no,10.9723653101572,-0.26845231138625,0.729740835837291,no,both_non_DEG,
AT5G16240,162.5480148,-0.01164854,0.924475984,no,132.232748703295,-0.00921055817999019,0.942893614893976,no,both_non_DEG,
AT5G16250,665.8665671,-1.040764634,0.000417698,yes,544.278551886393,-1.03843143668154,0.000480737447608893,yes,both_DEG,same_direction
AT5G16260,332.8278179,-0.008541621,0.883176778,no,271.689334677027,-0.00292564278727669,0.964602629136203,no,both_non_DEG,
AT5G16270,790.8002296,-0.03514036,0.463424146,no,646.718027585394,-0.0339222165650345,0.491772466089244,no,both_non_DEG,
AT5G16280,670.6984069,-0.020886651,0.655966501,no,548.318110837978,-0.0143919944161403,0.770932224191534,no,both_non_DEG,
AT5G16290,684.5504982,-0.012192733,0.841678722,no,559.702578225394,-0.0101292531779804,0.874348703197369,no,both_non_DEG,
AT5G16300,809.7382919,0.027441893,0.554059506,no,662.173591221178,0.0308590085601624,0.496502281374061,no,both_non_DEG,
AT5G16310,119.101537,0.019120664,0.816484302,no,96.6959510906373,0.0177647178618509,0.83731468736902,no,both_non_DEG,
AT5G16320,77.95961749,0.31808428,5.45e-05,yes,62.9926753796416,0.322394886275487,6.93135951226111e-05,no,lost_DEG,
AT5G16330,,,,,0.194919517640055,-0.378369699008835,,no,,
AT5G16340,45.34757288,-0.166552924,0.127281171,no,36.7824536327559,-0.155022743263388,0.177029002210289,no,both_non_DEG,
AT5G16350,69.31947515,-0.117044811,0.307310343,no,56.4498826120937,-0.124733782392918,0.29286481427158,no,both_non_DEG,
AT5G16360,72.01324844,0.233204623,0.123534503,no,58.6542757751931,0.237263458880063,0.121854168914632,no,both_non_DEG,
AT5G16370,553.7818485,-0.040521543,0.923034215,no,452.549114274251,-0.0335326673290961,0.93822419654602,no,both_non_DEG,
AT5G16380,92.86628636,0.149577631,0.032927183,yes,75.2294336441424,0.157797040197119,0.0319552715278716,no,lost_DEG,
AT5G16390,1472.391592,-0.112099611,0.0142337,yes,1204.60131818384,-0.106991354721557,0.0192454307245305,no,lost_DEG,
AT5G16400,720.9922671,-0.128576306,0.127349541,no,589.474613890466,-0.122179340231762,0.155412421020738,no,both_non_DEG,
AT5G16410,13.32504126,-0.284414604,0.246316823,no,10.0922132474912,-0.293372643063373,0.279146471789906,no,both_non_DEG,
AT5G16420,61.55145884,0.1558964,0.137194478,no,49.5847462423159,0.15241060171421,0.156349194850771,no,both_non_DEG,
AT5G16440,624.3930088,-0.010068885,0.852369256,no,510.392997919165,-0.000913478029383895,0.988674152617426,no,both_non_DEG,
AT5G16450,133.2565458,0.115962459,0.108815885,no,108.326817750836,0.119149085115296,0.104970861736672,no,both_non_DEG,
AT5G16453,,,,,0.281979893960513,0.0525236991291577,,no,,
AT5G16460,,,,,0.279273024613325,-0.140001592109054,,no,,
AT5G16470,1049.355282,-0.003488862,0.955855189,no,858.450618672817,0.00127412416122033,0.985406847427563,no,both_non_DEG,
AT5G16480,89.40898722,-0.077847237,0.658591864,no,72.3514780441773,-0.0636754298860873,0.735019934241568,no,both_non_DEG,
AT5G16486,3.211607668,-0.218561731,0.511847617,no,1.81420912200907,-0.197731867680909,0.692200171254997,no,both_non_DEG,
AT5G16490,18.11839883,-0.023286717,0.899601037,no,14.0396655358845,-0.0244074995174068,0.904121316195071,no,both_non_DEG,
AT5G16500,,,,,0.293812334164336,0.585291232888366,,no,,
AT5G16510,616.8889132,0.070038465,0.118532322,no,504.278352978959,0.0739303997101496,0.10073119802394,no,both_non_DEG,
AT5G16520,166.2416423,0.130961407,0.022611248,yes,135.348344817313,0.136491938102542,0.0192030517053237,no,lost_DEG,
AT5G16530,44.33433093,-0.036610016,0.922983146,no,35.4916277947562,-0.0394434473494393,0.920659305085826,no,both_non_DEG,
AT5G16540,364.9724884,-0.174704055,0.021380899,yes,298.063925530802,-0.172650171484748,0.0237768495876464,no,lost_DEG,
AT5G16550,256.4873202,-0.050840709,0.500998938,no,209.171194928656,-0.042085468977301,0.595326356154735,no,both_non_DEG,
AT5G16560,191.5964538,-0.035347956,0.703508538,no,156.075525228345,-0.0265654114691529,0.786932455511037,no,both_non_DEG,
AT5G16570,33.44307757,0.154511874,0.335134819,no,26.5201453548288,0.140249642459445,0.42451295753321,no,both_non_DEG,
AT5G16590,637.4424387,-0.23325755,0.000430158,yes,520.870411000404,-0.22711012526712,0.000581486544406285,no,lost_DEG,
AT5G16600,50.44217813,-0.113673909,0.415166939,no,40.5268673175535,-0.121087358940252,0.401098152850951,no,both_non_DEG,
AT5G16610,188.7452621,0.05554774,0.359245458,no,153.687371386046,0.0582504647625716,0.325072345367494,no,both_non_DEG,
AT5G16620,1535.665264,-0.044141466,0.386240646,no,1256.37210538976,-0.039361577541788,0.452544392843667,no,both_non_DEG,
AT5G16630,203.9414728,0.036701013,0.644603527,no,166.150739059243,0.0484506546943812,0.515888425245445,no,both_non_DEG,
AT5G16640,27.20126991,-0.255577601,0.021102965,yes,21.460672033955,-0.25667143786921,0.0341280001239186,no,lost_DEG,
AT5G16650,282.6375034,-0.065415482,0.688809,no,230.557006514542,-0.0573188135360983,0.73566584782638,no,both_non_DEG,
AT5G16660,649.0691368,0.031788425,0.637976673,no,530.615809831419,0.0378825444252753,0.570407013532578,no,both_non_DEG,
AT5G16680,556.6142689,0.171563768,2.76e-07,yes,454.958673004856,0.176826473167032,1.45123849915329e-07,no,lost_DEG,
AT5G16690,104.9281283,0.161139505,0.173657848,no,85.1765023859579,0.159873577607722,0.192705483109515,no,both_non_DEG,
AT5G16710,1951.064491,-0.099117069,0.00093788,yes,1596.31763767085,-0.0939364554382114,0.00174060488503153,no,lost_DEG,
AT5G16715,1263.839356,-0.094174613,0.069096212,no,1033.82622795044,-0.0904533133176626,0.0810106844446861,no,both_non_DEG,
AT5G16720,221.1589108,0.130737083,0.052919745,no,180.250389490286,0.140217531431034,0.0356916949850552,no,both_non_DEG,
AT5G16730,1201.630472,0.007442611,0.933749703,no,982.899286836953,0.0126604666315851,0.883954158068051,no,both_non_DEG,
AT5G16750,529.8461761,0.022672115,0.836363487,no,433.005513083802,0.0250557816813354,0.820828065512199,no,both_non_DEG,
AT5G16760,654.2466041,-0.047527485,0.309996729,no,534.870235836217,-0.0441295590663802,0.362486410775842,no,both_non_DEG,
AT5G16770,33.31810579,0.349986731,0.050530608,no,27.0646769328302,0.336710345741536,0.0679080161099115,no,both_non_DEG,
AT5G16780,875.7615735,0.115093345,0.008438942,yes,716.717403961736,0.120025671725002,0.00536497973913994,no,lost_DEG,
AT5G16790,36.53437733,-0.089047753,0.419808439,no,29.0753141096842,-0.0893855882371895,0.462790637727928,no,both_non_DEG,
AT5G16800,198.8635782,0.22598228,0.029921987,yes,162.018694422576,0.236377515931895,0.0218497704810069,no,lost_DEG,
AT5G16810,263.590047,-0.126596731,0.026788676,yes,214.976915206936,-0.118287645197231,0.0422531585847038,no,lost_DEG,
AT5G16820,155.8787574,0.058524733,0.378400535,no,126.778671431955,0.0665138431471026,0.304619222692505,no,both_non_DEG,
AT5G16830,356.7189495,0.214822052,0.021152147,yes,291.251895578613,0.222360433408469,0.0169092659036732,no,lost_DEG,
AT5G16840,687.7656324,0.035559626,0.351980717,no,562.410175347419,0.0401861628464012,0.286981401162022,no,both_non_DEG,
AT5G16850,14.62653012,0.127433741,0.433616129,no,11.141667635078,0.127211578912456,0.4810456282488,no,both_non_DEG,
AT5G16860,55.67846147,0.006677544,0.96544032,no,44.8067821868968,-0.00172119175269395,0.992464188338398,no,both_non_DEG,
AT5G16870,120.2904547,-0.073585735,0.236193489,no,97.6866716023435,-0.0700515531720876,0.284070398131594,no,both_non_DEG,
AT5G16880,927.8386611,0.226941837,0.002699441,yes,758.917897007605,0.233122834185012,0.00185256048048049,no,lost_DEG,
AT5G16890,133.7352285,-0.11356925,0.029573304,yes,108.661912629828,-0.107829171165633,0.0437891141145612,no,lost_DEG,
AT5G16900,32.10520377,-0.134529414,0.316154197,no,25.4891357929808,-0.140064685467987,0.328699220748314,no,both_non_DEG,
AT5G16910,738.920899,0.134239561,0.05533306,no,604.558169802961,0.139534213197456,0.0464373395840013,no,both_non_DEG,
AT5G16920,,,,,1.43439934234964,-0.397239239512283,0.436448480535198,no,,
AT5G16930,259.733369,-0.023289895,0.87334785,no,212.351772201995,-0.0235570382046071,0.875486529703794,no,both_non_DEG,
AT5G16940,65.3344999,-0.090693973,0.404162918,no,53.2680595117513,-0.0860308282215825,0.448628914971953,no,both_non_DEG,
AT5G16950,75.82685594,0.002639812,0.979545527,no,61.2522233076958,0.0100882362340718,0.920689519799035,no,both_non_DEG,
AT5G16960,5.726018723,0.262036077,0.591373138,no,3.89849426334625,0.354986233060455,0.58796035096623,no,both_non_DEG,
AT5G16970,1268.356474,0.318037015,3.78e-05,yes,1038.29377072203,0.321838798733286,3.05199719004704e-05,no,lost_DEG,
AT5G16980,156.3836375,0.406700704,0.000328895,yes,127.774452254614,0.409607363670267,0.000367374249871521,no,lost_DEG,
AT5G16990,254.1207087,0.121936121,0.314636456,no,208.019033998495,0.122056465909657,0.323893336728006,no,both_non_DEG,
AT5G17000,313.3472135,0.43881565,0.000134594,yes,256.443811837329,0.442239387764036,0.000122926802996053,no,lost_DEG,
AT5G17010,482.9897647,0.033634956,0.831517458,no,394.757612800507,0.0359453286388962,0.822240787984744,no,both_non_DEG,
AT5G17020,1530.55167,-0.010427102,0.843789125,no,1252.40822278889,-0.00763980740900496,0.890699353654132,no,both_non_DEG,
AT5G17030,3.829810606,-0.088268042,0.839779308,no,2.31608807490121,-0.186257335302174,0.748026224481373,no,both_non_DEG,
AT5G17040,76.18531315,-0.128610285,0.619618682,no,61.9161059347665,-0.12712849408835,0.64007778865212,no,both_non_DEG,
AT5G17050,1400.238142,0.182790392,0.473821699,no,1146.34842362385,0.185417631845668,0.475798646663253,no,both_non_DEG,
AT5G17060,140.9147067,0.15059482,0.037346344,yes,114.547564326209,0.148638201305501,0.045333462412568,no,lost_DEG,
AT5G17070,190.444967,-0.137208235,0.002071557,yes,155.099378745681,-0.125387379679105,0.00645597671101088,no,lost_DEG,
AT5G17090,2.663902358,-0.20237481,0.596702612,no,1.39044962313615,-0.316083405472631,0.591349184066756,no,both_non_DEG,
AT5G17150,4.606022741,0.772077839,0.001893055,yes,2.96677241244341,1.02164300844446,0.00153331808791544,yes,both_DEG,same_direction
AT5G17160,517.3549038,-0.642968212,0.010555611,yes,422.780500298027,-0.640066603520472,0.0120606338115181,no,lost_DEG,
AT5G17165,9.75613798,-0.111858677,0.657143555,no,7.20779934532382,-0.093220009524027,0.758736953718077,no,both_non_DEG,
AT5G17167,,,,,0.31431322585114,0.229969300430098,,no,,
AT5G17170,2297.182819,-0.148318291,0.275683155,no,1879.18810305872,-0.145048566487585,0.296937838016073,no,both_non_DEG,
AT5G17190,635.5235184,0.288298472,0.000276441,yes,519.672403617408,0.292038022358275,0.000254244128019407,no,lost_DEG,
AT5G17210,92.69708652,0.081647577,0.366125889,no,74.9984686698582,0.0815867701602698,0.389119970518783,no,both_non_DEG,
AT5G17220,435.6853311,0.218124903,0.574047575,no,356.582102666165,0.220342472573327,0.580288878959205,no,both_non_DEG,
AT5G17230,3916.574837,-0.111219863,0.077469565,no,3205.12268369458,-0.107607552652211,0.0902127988094799,no,both_non_DEG,
AT5G17240,80.27011113,-0.101664884,0.312138921,no,64.8926689247313,-0.112570980072892,0.262127879267548,no,both_non_DEG,
AT5G17250,145.7012541,-0.09646398,0.107924152,no,118.460567445441,-0.0886642944462359,0.157845901246989,no,both_non_DEG,
AT5G17260,18.24885033,0.177406358,0.200333911,no,14.0615945216753,0.174300098989101,0.278812202857985,no,both_non_DEG,
AT5G17270,282.5254702,-0.103406092,0.160495617,no,231.010346042085,-0.102860146753528,0.169655313088726,no,both_non_DEG,
AT5G17280,225.2450336,-0.026380933,0.851423377,no,184.029163742615,-0.0182206297414002,0.903415560385665,no,both_non_DEG,
AT5G17290,206.1306109,0.168596668,0.105549505,no,168.551503812155,0.177171693977193,0.0858898475765396,no,both_non_DEG,
AT5G17300,321.1777836,-0.374817786,0.005927052,yes,261.989615210031,-0.371163519773258,0.00702654876412184,no,lost_DEG,
AT5G17310,1166.771149,0.014747969,0.901828481,no,954.461714482893,0.0173724506653818,0.885389163759902,no,both_non_DEG,
AT5G17330,1968.324617,0.013036316,0.851695443,no,1610.55433082719,0.0178526971300957,0.793932602502287,no,both_non_DEG,
AT5G17340,,,,,0.5698326537595,0.271259231809321,0.817914454456918,no,,
AT5G17345,,,,,0.345639419522894,-0.556604491842457,,no,,
AT5G17350,45.52625361,1.468616153,1.09e-05,yes,36.41112543309,1.5238225708882,1.08023587037099e-05,yes,both_DEG,same_direction
AT5G17360,30.29614989,0.05351379,0.792959353,no,24.3724125468591,0.0607457275275681,0.768955587055761,no,both_non_DEG,
AT5G17370,73.43135524,0.124693793,0.162567673,no,59.3422901063227,0.117301489802188,0.201219192648123,no,both_non_DEG,
AT5G17380,1239.777641,0.319039514,9.52e-08,yes,1014.57607034046,0.323058552223037,6.42865702149671e-08,no,lost_DEG,
AT5G17390,27.7833466,-0.155755614,0.266642854,no,21.9966901111775,-0.158100200246718,0.295870403444494,no,both_non_DEG,
AT5G17400,193.0437489,-0.063639693,0.41381087,no,157.246798524494,-0.0551408334541015,0.492513400758106,no,both_non_DEG,
AT5G17410,231.8977193,-0.112511775,0.013173861,yes,189.121860105616,-0.105846729860514,0.0216913987178032,no,lost_DEG,
AT5G17420,201.539854,-0.03980484,0.69346636,no,164.144745305245,-0.0367681566910308,0.729950419917506,no,both_non_DEG,
AT5G17430,25.59856581,-0.261466669,0.064302127,no,20.1597029207262,-0.262430853112096,0.0703610189792291,no,both_non_DEG,
AT5G17440,258.7412759,-0.084858137,0.133901325,no,211.096545761435,-0.0784155331318559,0.172882924133799,no,both_non_DEG,
AT5G17450,52.20536848,0.052288998,0.824337927,no,41.9529123539927,0.0484720314123261,0.843862123828255,no,both_non_DEG,
AT5G17460,243.4739159,-0.243403483,0.0677738,no,198.508156866764,-0.244021262935039,0.0699472207414761,no,both_non_DEG,
AT5G17490,51.92403704,-0.305593931,0.008997365,yes,41.7107002605738,-0.305914523460268,0.0120833426899882,no,lost_DEG,
AT5G17510,371.2717502,0.018240577,0.786828354,no,303.252424006338,0.0175033526281557,0.799989756590802,no,both_non_DEG,
AT5G17520,475.7897381,0.020002979,0.81957188,no,388.830936220178,0.0222564683295681,0.800567012419824,no,both_non_DEG,
AT5G17522,3.634386089,-1.530686927,8.66e-05,yes,2.48234343032851,-2.1205971268723,0.00158726052585596,yes,both_DEG,same_direction
AT5G17530,665.7311,-0.030359171,0.557432235,no,544.671715897852,-0.0260328176690758,0.63309726731538,no,both_non_DEG,
AT5G17540,14.17316506,0.107940462,0.652626818,no,11.3079401119265,0.12441174119276,0.60349624780615,no,both_non_DEG,
AT5G17550,270.9143133,0.056197756,0.429073365,no,221.035121296182,0.0592922739015493,0.412895786737484,no,both_non_DEG,
AT5G17560,743.2122425,-0.112088494,0.001083257,yes,607.607542567442,-0.107287347390544,0.00180042442946669,no,lost_DEG,
AT5G17570,63.28858553,0.056225411,0.603040306,no,51.0383372238061,0.0442546965928211,0.710478519464706,no,both_non_DEG,
AT5G17580,70.88791674,-0.129756312,0.166316199,no,57.7964693661222,-0.134766856793926,0.146120557229502,no,both_non_DEG,
AT5G17590,4.298017062,-0.418510989,0.196714237,no,3.16909234998549,-0.613162897335623,0.126194245974783,no,both_non_DEG,
AT5G17600,133.7843773,-0.062141695,0.722248096,no,108.711341593564,-0.0636015959423794,0.722282184137063,no,both_non_DEG,
AT5G17610,167.4611805,0.066963015,0.241833973,no,136.300575918309,0.0799645997527807,0.153496702851284,no,both_non_DEG,
AT5G17620,155.1716516,-0.138038516,0.022014923,yes,126.251611033544,-0.123757303635656,0.0497897013966598,no,lost_DEG,
AT5G17630,806.1248526,-0.265313847,3.82e-05,yes,659.535109779295,-0.262611031828613,4.3190068854282e-05,no,lost_DEG,
AT5G17640,268.6472829,-0.12984783,0.216204015,no,219.065358321831,-0.120821405139499,0.25802132117349,no,both_non_DEG,
AT5G17650,123.2560028,0.182869165,0.008069847,yes,100.125042363695,0.194707419473684,0.00536862501473028,no,lost_DEG,
AT5G17660,163.9127584,-0.131996268,0.015281306,yes,133.328684260129,-0.120586349565603,0.0301563217430902,no,lost_DEG,
AT5G17670,565.3833315,-0.250610836,1.41e-07,yes,461.996261873659,-0.243734413795099,2.43824370738262e-07,no,lost_DEG,
AT5G17680,22.23741737,0.269004269,0.096057538,no,17.392847350139,0.295148632603761,0.0765935804948925,no,both_non_DEG,
AT5G17690,218.4811696,0.016896124,0.76553264,no,178.117842236938,0.0265457107855963,0.630881694249348,no,both_non_DEG,
AT5G17700,321.7649611,-0.004515719,0.987233184,no,262.740491565833,-0.00284421075158926,0.992357292149301,no,both_non_DEG,
AT5G17710,1794.804912,-0.170157821,0.000584282,yes,1468.36405864177,-0.165720100210841,0.000750630132055804,no,lost_DEG,
AT5G17760,309.7228151,0.937679952,1.11e-08,yes,253.233474582091,0.944115245359675,1.14461533972532e-08,no,lost_DEG,
AT5G17770,2045.064637,-0.065881102,0.084643451,no,1673.65090838434,-0.0628547963444453,0.102296718353627,no,both_non_DEG,
AT5G17780,80.91240894,0.046138987,0.852369256,no,65.4434029045772,0.0483756029187099,0.851439018398298,no,both_non_DEG,
AT5G17790,463.6074154,-0.080901652,0.128007913,no,378.729246923609,-0.0817463374299025,0.121966307071052,no,both_non_DEG,
AT5G17800,46.62995296,-0.311492974,0.008475687,yes,37.388348817072,-0.323650181020615,0.00737693229788118,no,lost_DEG,
AT5G17810,10.33289722,0.160332836,0.455780604,no,7.74521279341815,0.205260830700659,0.376359420858693,no,both_non_DEG,
AT5G17820,1223.505118,-0.238371957,0.010411096,yes,1000.56768104177,-0.233879326276426,0.0121913040264473,no,lost_DEG,
AT5G17830,4.605243437,-0.112003322,0.739437731,no,2.97099022095386,-0.160797402916195,0.701226213576966,no,both_non_DEG,
AT5G17840,345.6829439,-0.046620594,0.282751823,no,282.157971833786,-0.0426299388028062,0.347314101850311,no,both_non_DEG,
AT5G17847,,,,,0.310712027658594,0.577284409178724,,no,,
AT5G17850,67.19468705,0.610876254,0.000376727,yes,54.2157759599572,0.624626770790286,0.000394499712062083,no,lost_DEG,
AT5G17860,48.17836318,0.856727805,9.66e-07,yes,38.6430290967524,0.875534403321751,1.1775145455489e-06,no,lost_DEG,
AT5G17870,2863.225588,-0.190216751,2.32e-06,yes,2343.13372606659,-0.185854953397553,3.56530088179133e-06,no,lost_DEG,
AT5G17880,237.7666786,0.036663269,0.673901563,no,193.891108618185,0.0416531570428041,0.629233330727855,no,both_non_DEG,
AT5G17890,610.9006422,0.107782198,0.006811846,yes,499.402746016838,0.113974467350394,0.00449132731933469,no,lost_DEG,
AT5G17900,515.1761302,0.078110653,0.087231833,no,421.582242986791,0.0830899034938997,0.0680462400968781,no,both_non_DEG,
AT5G17910,584.96647,0.029759626,0.596524055,no,478.138592810505,0.0323592364047376,0.567687594403595,no,both_non_DEG,
AT5G17920,34976.45933,-0.11028501,0.161482961,no,28635.8059780483,-0.106555627675368,0.183809937631854,no,both_non_DEG,
AT5G17930,403.429973,-0.08582683,0.240380886,no,329.573590694372,-0.0857663338735931,0.243561764183848,no,both_non_DEG,
AT5G17960,3.500241407,-0.581048889,0.060614861,no,2.04708131356589,-0.803519109943687,0.0614027250799355,no,both_non_DEG,
AT5G17970,,,,,0.270428113923429,0.323046869853053,,no,,
AT5G17980,118.6960127,0.119174917,0.214745358,no,96.4128314241455,0.119021737251375,0.217327714429513,no,both_non_DEG,
AT5G17990,1123.877809,0.119555603,0.08576058,no,919.592725414871,0.123690961040257,0.0769366078927064,no,both_non_DEG,
AT5G18000,1.403418582,0.456563488,0.308065783,no,0.348069058152333,1.10227528592955,,no,both_non_DEG,
AT5G18010,8.541174646,-0.505191147,0.344489701,no,6.44350289755255,-0.544242111416893,0.466186939787245,no,both_non_DEG,
AT5G18020,32.42074521,-0.44685552,0.148189153,no,25.8948800518017,-0.44602867727697,0.17631871774876,no,both_non_DEG,
AT5G18030,37.97005382,-0.56413146,0.066344545,no,30.7386731792024,-0.561082810157159,0.0845933802812923,no,both_non_DEG,
AT5G18040,79.76640118,0.041173932,0.741554045,no,65.0027323257933,0.0369983018968806,0.771865404382273,no,both_non_DEG,
AT5G18050,12.24469241,-0.647496915,0.178722888,no,9.1963938755771,-0.712314870241032,0.233428336752341,no,both_non_DEG,
AT5G18060,14.64744027,-0.485123411,0.156081434,no,11.3723128640354,-0.50339484880817,0.203199523296702,no,both_non_DEG,
AT5G18065,33.18038803,-0.066821987,0.629677902,no,26.843346669777,-0.0783346001946675,0.577124373918607,no,both_non_DEG,
AT5G18070,148.8266281,-0.066327419,0.309875494,no,121.043991856954,-0.0692894555759548,0.306980015464603,no,both_non_DEG,
AT5G18080,26.1065441,-0.330962021,0.392510617,no,20.9993311957877,-0.32852141060423,0.427515061909109,no,both_non_DEG,
AT5G18090,4.958525327,0.421939898,0.092089482,no,3.30744396808746,0.583274451563639,0.0466919042779178,no,both_non_DEG,
AT5G18100,202.5225598,-0.038324535,0.641269192,no,165.391515456427,-0.0292577958908422,0.732493483658355,no,both_non_DEG,
AT5G18110,662.8272518,0.119471072,0.096150716,no,542.544567215223,0.12652618514645,0.0744012070797459,no,both_non_DEG,
AT5G18120,231.3310613,0.018845058,0.828104703,no,188.499868606662,0.0306879271146658,0.704466501330798,no,both_non_DEG,
AT5G18130,160.0714399,0.577867342,0.001778605,yes,130.302911135314,0.588783810407549,0.00158333239511345,no,lost_DEG,
AT5G18140,311.7767039,0.128654516,0.378063198,no,254.86957762179,0.137958656492222,0.344136160159761,no,both_non_DEG,
AT5G18150,121.5196273,0.280394091,0.052396327,no,99.1371467721504,0.282421769818325,0.0558695611475737,no,both_non_DEG,
AT5G18170,731.8403758,-0.003827801,0.991186694,no,598.704661791474,0.00268663092354272,0.99404928548427,no,both_non_DEG,
AT5G18180,11.02770455,0.861108764,0.001396187,yes,8.49613097388652,0.906233824278694,0.00288402657751296,no,lost_DEG,
AT5G18190,848.7454792,0.163175647,0.000619375,yes,694.218824166102,0.167462296176541,0.00043403113529376,no,lost_DEG,
AT5G18200,186.4448788,-0.021770373,0.780516592,no,151.827121473808,-0.0141766864302785,0.868084925217217,no,both_non_DEG,
AT5G18210,43.89395889,0.033243018,0.8401194,no,35.1232884625693,0.0556477647744585,0.726953726311552,no,both_non_DEG,
AT5G18220,9.981774462,0.254496472,0.252498023,no,7.39842063446136,0.283320272163,0.251338627966358,no,both_non_DEG,
AT5G18230,1362.856291,0.00813315,0.890045273,no,1115.07616164874,0.0122524225269435,0.831246112449518,no,both_non_DEG,
AT5G18240,73.26550345,0.076087239,0.585052507,no,59.7268384187441,0.0794775802516278,0.576687517583732,no,both_non_DEG,
AT5G18245,69.5616877,-0.074604361,0.605741322,no,56.5569348405158,-0.0664108796496316,0.658364618043387,no,both_non_DEG,
AT5G18250,76.3159988,0.073310655,0.372641934,no,61.7026046035831,0.0664653264429876,0.454613566740458,no,both_non_DEG,
AT5G18255,202.7537932,-0.054005097,0.632978039,no,165.880535362269,-0.050400367032433,0.669584183508709,no,both_non_DEG,
AT5G18260,86.72141694,-0.049439102,0.760833177,no,70.512555995906,-0.0471772790456064,0.770596152068216,no,both_non_DEG,
AT5G18270,209.6117821,1.377275785,5.63e-13,yes,171.016171649052,1.38950475959202,6.22965577812994e-13,yes,both_DEG,same_direction
AT5G18280,626.8444593,-0.05857906,0.282741797,no,512.375621388048,-0.0515928242152085,0.364197579052854,no,both_non_DEG,
AT5G18290,104.6448988,-0.084014132,0.570874434,no,84.8751568175259,-0.0777499361084278,0.615549701181252,no,both_non_DEG,
AT5G18300,17.51629183,-0.121354857,0.499490535,no,13.4887559845856,-0.143161577270412,0.418838566063666,no,both_non_DEG,
AT5G18310,400.9379812,0.708548828,2.93e-13,yes,327.63802539833,0.716467792982765,2.03265382374369e-13,no,lost_DEG,
AT5G18320,4.150909058,0.024739127,0.947669654,no,2.58426764320116,0.116662661709959,0.796116703809289,no,both_non_DEG,
AT5G18340,13.77631068,0.331238284,0.131893245,no,10.4676944191365,0.415947916406077,0.0747261501497398,no,both_non_DEG,
AT5G18350,5.65426995,0.321541167,0.258588691,no,3.85565304205464,0.4472936655946,0.212051316684743,no,both_non_DEG,
AT5G18360,41.54326437,0.146361651,0.225196221,no,33.1659542472516,0.161740108111975,0.194901788636605,no,both_non_DEG,
AT5G18370,89.76554915,0.070748762,0.507524088,no,72.7781049016401,0.0771346397270606,0.473112840453386,no,both_non_DEG,
AT5G18380,7724.691662,-0.234109563,2.26e-07,yes,6323.99866038186,-0.230078869358711,3.11575460368064e-07,no,lost_DEG,
AT5G18390,115.0237126,-0.130171448,0.037948493,yes,93.3165205271614,-0.121850037432957,0.0651741772064269,no,lost_DEG,
AT5G18400,476.4642727,0.317769081,2.08e-05,yes,390.146491651986,0.321773560834134,1.89589247292327e-05,no,lost_DEG,
AT5G18404,4.028219686,-0.295194691,0.331686319,no,2.50646163607792,-0.354250947130737,0.391145204904164,no,both_non_DEG,
AT5G18407,,,,,1.06719594722801,-1.5505140965686,0.00802697068043058,yes,,
