,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT4G00290,245.1793714,0.106876413,0.040632767,2.630301148,0.008530926,0.032289583,yes
AT5G12360,38.47157663,-0.207376132,0.078847504,-2.630091267,0.008536195,0.032304338,yes
AT3G56408,387.2629226,0.249011101,0.09468986,2.629754649,0.008544651,0.032331149,yes
AT3G03600,396.6556331,-0.103063022,0.039204809,-2.628836211,0.008567762,0.032413392,yes
AT1G07477,32.12609915,-0.370053702,0.140792482,-2.628362649,0.0085797,0.032453347,yes
AT3G06720,1432.931583,0.084824632,0.032275572,2.62813723,0.008585387,0.032464443,yes
AT5G23450,1038.062108,0.099835113,0.037986722,2.628158111,0.00858486,0.032464443,yes
AT3G48600,32.42544415,0.272241323,0.103594247,2.627957931,0.008589914,0.032476349,yes
AT5G59760,4.570719197,-0.547735871,0.208439377,-2.627794612,0.008594039,0.032486734,yes
AT3G20300,108.2625187,0.211029672,0.080316238,2.627484507,0.008601876,0.032511146,yes
AT3G60670,9.328783144,-0.508152211,0.19350316,-2.626066729,0.008637788,0.032638977,yes
AT4G22900,22.55313327,0.259886671,0.098965237,2.626039991,0.008638467,0.032638977,yes
AT1G61130,8.862489404,-0.492056345,0.187393583,-2.6257908,0.008644793,0.032657645,yes
AT1G27110,24.34007956,-0.305335692,0.116298962,-2.625437803,0.008653762,0.032686288,yes
AT5G14000,124.2322215,-0.16002773,0.060957657,-2.625227701,0.008659104,0.032701226,yes
AT1G45616,15.65890205,0.344609844,0.131280652,2.624985773,0.008665259,0.03271092,yes
AT3G26180,304.9168273,0.260293835,0.099163006,2.624908669,0.008667221,0.03271092,yes
AT5G24570,85.81560626,-0.229703786,0.08750766,-2.624956326,0.008666008,0.03271092,yes
AT5G27730,255.6837565,-0.170411333,0.064920671,-2.62491637,0.008667025,0.03271092,yes
AT1G10210,65.98938771,0.208775847,0.079543743,2.624667106,0.008673372,0.032724351,yes
AT4G24480,180.4762305,0.152672368,0.058168439,2.624659871,0.008673556,0.032724351,yes
AT1G58440,582.5384195,-0.117117055,0.044628134,-2.62428751,0.008683045,0.032754909,yes
AT1G02130,529.0481376,-0.082018723,0.031258361,-2.623897149,0.008693003,0.032787226,yes
AT3G21620,18.86434697,-0.28923835,0.110235916,-2.62381228,0.008695169,0.03279015,yes
AT5G35926,16.25072934,-0.304705049,0.116134809,-2.623718516,0.008697563,0.032793932,yes
AT5G03455,291.7438541,0.110417962,0.042095654,2.623025217,0.008715282,0.032855485,yes
AT1G69280,56.75422016,0.197008287,0.075123122,2.622472025,0.008729443,0.032903609,yes
AT5G16380,92.86628636,0.149577631,0.057043377,2.622173477,0.008737095,0.032927183,yes
AT5G63890,1115.675427,-0.071859605,0.027405205,-2.622115221,0.008738588,0.032927548,yes
AT2G36990,1476.492876,-0.102192832,0.038975095,-2.622003429,0.008741455,0.032933087,yes
AT1G52347,61.18726344,0.162690393,0.062052583,2.621814991,0.00874629,0.032946035,yes
AT5G60710,694.4772547,-0.098167947,0.037449612,-2.621334144,0.008758637,0.032987274,yes
AT3G56230,34.46551016,-0.250283611,0.09549154,-2.621002963,0.00876715,0.033008789,yes
AT5G49270,115.8998161,-0.300148377,0.114514348,-2.621054763,0.008765818,0.033008789,yes
AT1G19330,116.0067181,0.349414597,0.133329902,2.620676933,0.008775538,0.033035094,yes
AT2G05160,95.03108993,-0.391387312,0.149350433,-2.620597105,0.008777593,0.033037553,yes
AT1G54575,88.93134965,0.481013636,0.183563449,2.620421657,0.008782111,0.033040491,yes
AT5G15280,209.2070969,-0.138606417,0.052893685,-2.620471925,0.008780816,0.033040491,yes
AT5G38220,156.1244264,-0.120019132,0.045801775,-2.620403498,0.008782578,0.033040491,yes
AT2G42260,47.63889347,-0.248357203,0.094786772,-2.620167312,0.008788664,0.033052835,yes
AT3G52490,124.2570635,-0.156533691,0.059741656,-2.620176638,0.008788423,0.033052835,yes
AT4G15530,730.5526027,0.365544464,0.139538953,2.619658919,0.008801775,0.033096015,yes
AT5G57330,911.8396628,0.100308781,0.038291446,2.619613275,0.008802953,0.033096015,yes
AT1G79560,1575.850402,-0.13195099,0.050381217,-2.619051281,0.008817469,0.033145304,yes
AT1G67070,83.0039375,0.293151233,0.111936903,2.618897127,0.008821455,0.033149801,yes
AT1G80810,237.3398013,0.140422153,0.053618831,2.618896216,0.008821478,0.033149801,yes
AT1G20810,522.7189007,-0.098524962,0.037624444,-2.618642298,0.008828046,0.033169196,yes
AT3G02600,589.3307203,-0.078118827,0.029835423,-2.618324718,0.008836268,0.033191334,yes
AT4G22285,547.1420361,0.098065262,0.037453707,2.618305913,0.008836755,0.033191334,yes
AT1G68620,75.64461846,0.412122085,0.157405458,2.618219785,0.008838985,0.033194425,yes
AT1G60260,143.7186469,0.240667155,0.091989486,2.616246321,0.00889024,0.03338159,yes
AT5G54110,357.8800141,0.109915547,0.042016219,2.61602664,0.008895962,0.033397755,yes
AT3G58875,16.48292332,-0.30910012,0.118172522,-2.61566831,0.008905302,0.033427497,yes
AT5G57690,4.276458433,-0.610697287,0.233501496,-2.61538918,0.008912584,0.033449505,yes
AT1G75040,158.523217,0.432099825,0.165252407,2.614786885,0.008928315,0.03349799,yes
AT5G05210,754.3727623,-0.120261255,0.045992776,-2.614785728,0.008928345,0.03349799,yes
AT1G24210,10.89726622,0.347972077,0.133105979,2.614248282,0.008942403,0.033540813,yes
AT4G24615,16.34049671,0.47281008,0.180859437,2.614240581,0.008942604,0.033540813,yes
AT1G64160,2.615825538,0.879522545,0.336501994,2.61372164,0.008956197,0.03357753,yes
AT2G33815,7.851783393,-0.694674959,0.265779651,-2.613725156,0.008956105,0.03357753,yes
AT3G58000,9.854733251,-0.376072666,0.143884964,-2.613703721,0.008956667,0.03357753,yes
AT5G54569,48.44860568,-0.208603051,0.079814299,-2.613604997,0.008959255,0.033581892,yes
AT5G66390,348.6293956,-0.179669846,0.068745973,-2.613532655,0.008961152,0.033583662,yes
AT5G43060,1873.595464,-0.147776125,0.056551307,-2.61313368,0.00897162,0.03361755,yes
AT3G23600,1877.19491,0.11747281,0.044957275,2.612987778,0.008975451,0.033626559,yes
AT1G23210,12.07796695,-0.438213616,0.167727999,-2.612644394,0.008984473,0.033649664,yes
AT1G69680,109.6267098,0.130827743,0.050074684,2.612652382,0.008984263,0.033649664,yes
AT1G08290,31.75956931,0.297394353,0.113839406,2.612402537,0.008990832,0.033657439,yes
AT3G07680,707.5035726,-0.083265667,0.031872726,-2.612442555,0.00898978,0.033657439,yes
AT4G26480,693.5134209,0.089446909,0.034238702,2.612450363,0.008989575,0.033657439,yes
AT1G73980,332.1870226,0.106431478,0.040747984,2.611944639,0.009002883,0.0336972,yes
AT4G28680,64.66855816,-0.490719369,0.187879918,-2.611877703,0.009004646,0.033698447,yes
AT2G07671,47.97541787,0.248390719,0.095107227,2.611691335,0.009009556,0.033711469,yes
AT3G15700,13.23186205,-0.417368704,0.159825876,-2.611396316,0.009017333,0.033735214,yes
AT4G27900,154.4562762,0.252219609,0.096602267,2.610907757,0.009030225,0.033778084,yes
AT4G19980,12.54141197,-0.430771696,0.164999094,-2.610751886,0.009034341,0.033788121,yes
AT1G74800,233.8138952,-0.113699634,0.043555273,-2.610467709,0.009041851,0.033808609,yes
AT2G45710,279.6370897,-0.131234939,0.050273187,-2.610436051,0.009042688,0.033808609,yes
AT4G30010,1955.898325,-0.075171177,0.028799788,-2.610129556,0.009050794,0.033833549,yes
AT1G04540,34.38594492,-0.241654121,0.092585205,-2.610072753,0.009052297,0.033833803,yes
AT4G16442,164.2533428,0.142377282,0.054558276,2.609636738,0.009063841,0.033871581,yes
AT1G27460,392.7313178,-0.251983874,0.096577345,-2.609140628,0.009076993,0.033915352,yes
AT3G60050,137.6362458,-0.144798327,0.055504467,-2.608768917,0.009086858,0.033946832,yes
AT1G09794,39.68163908,0.245111956,0.093973822,2.608300369,0.009099307,0.03398501,yes
AT5G47510,37.33012894,0.18625285,0.07140842,2.608275768,0.009099961,0.03398501,yes
AT1G63440,163.9994655,0.173201063,0.066408728,2.60810693,0.009104451,0.033996392,yes
AT1G55700,4.583904676,-0.491909483,0.188632328,-2.607768718,0.009113451,0.034024608,yes
AT5G49305,3.396879827,0.572138993,0.219404687,2.607688108,0.009115597,0.034025828,yes
AT5G60520,64.63481993,-0.310503747,0.119074256,-2.607648025,0.009116664,0.034025828,yes
AT3G07360,565.5547065,0.202645457,0.077723673,2.607255283,0.009127129,0.03405949,yes
AT3G03710,1473.225696,-0.128186621,0.049172769,-2.606861953,0.009137619,0.034091277,yes
AT5G67440,250.0265687,-0.146885414,0.056346427,-2.606827487,0.009138539,0.034091277,yes
AT1G08857,26.63341466,0.274895556,0.105482958,2.606066066,0.009158879,0.034161402,yes
AT5G65700,1518.457803,-0.094668182,0.036326793,-2.606015367,0.009160235,0.034161402,yes
AT5G35750,428.9442704,-0.18107073,0.069489506,-2.605727681,0.009167932,0.034184698,yes
AT1G55670,19257.04404,-0.11884326,0.045619799,-2.605080756,0.009185261,0.034243896,yes
AT5G48490,185.8315224,-0.595083551,0.228490322,-2.604414695,0.009203133,0.034305099,yes
AT3G05410,304.9998017,-0.127017623,0.048778553,-2.603964566,0.009215228,0.034344755,yes
AT2G16700,229.1569236,0.188560302,0.072417354,2.60379994,0.009219656,0.034355824,yes
AT3G22790,721.2038735,-0.141410468,0.054315985,-2.603477926,0.009228321,0.034382679,yes
AT4G33580,920.2523826,-0.132467718,0.050883099,-2.603373654,0.009231129,0.034387704,yes
AT3G26120,5.386623596,-0.539399392,0.207220892,-2.60301646,0.009240752,0.034412676,yes
AT4G33360,761.1604582,-0.090734365,0.034856939,-2.603050329,0.009239839,0.034412676,yes
AT3G26400,459.9784459,0.086668592,0.033297824,2.602830483,0.009245766,0.03442591,yes
AT3G19470,39.52471944,0.188199784,0.0723115,2.602625931,0.009251283,0.034435575,yes
AT4G04940,385.8858039,-0.28112146,0.108013383,-2.602653974,0.009250527,0.034435575,yes
AT2G29120,55.70386654,0.473198822,0.18182593,2.60248261,0.009255151,0.034444533,yes
AT3G53520,780.3429253,0.080254327,0.030839205,2.602347426,0.0092588,0.034452676,yes
AT4G37410,2837.232513,0.313194253,0.120375637,2.601807647,0.009273385,0.0345015,yes
AT5G16050,1396.017678,-0.064078851,0.024630477,-2.601608223,0.009278778,0.034516118,yes
AT1G26750,318.9468341,-0.075128167,0.028878672,-2.601510439,0.009281424,0.034520513,yes
AT5G60430,39.65886629,0.270249911,0.103919912,2.600559471,0.009307189,0.034610878,yes
AT1G15290,2045.190134,-0.189011151,0.072692894,-2.600132425,0.009318779,0.034648427,yes
AT5G50370,395.1995592,-0.099228292,0.038163565,-2.600079175,0.009320225,0.034648427,yes
AT4G37990,2.388583796,0.852468487,0.327875881,2.599973151,0.009323105,0.034653668,yes
AT1G50520,68.09790393,-0.174316862,0.067051263,-2.599755084,0.009329032,0.034670229,yes
AT4G02450,2598.776661,-0.088023839,0.033863765,-2.599351829,0.009339999,0.034700202,yes
AT5G35680,879.0334702,0.109388537,0.04208303,2.599350299,0.009340041,0.034700202,yes
AT3G28620,6.989115484,0.409778224,0.157661172,2.5991068,0.009346669,0.034719355,yes
AT4G20880,181.6141743,0.199514079,0.076768967,2.598889727,0.009352581,0.034735843,yes
AT1G47410,68.38309779,-0.155417469,0.059803698,-2.598793642,0.009355199,0.034740094,yes
AT1G29060,93.21719927,0.145088976,0.055838418,2.598371904,0.009366699,0.034777317,yes
AT1G63740,151.182175,0.211381247,0.081355246,2.59824975,0.009370032,0.034778736,yes
AT1G70760,1761.61695,-0.109250188,0.042046784,-2.598300721,0.009368641,0.034778736,yes
AT2G31400,4872.686105,-0.116299387,0.044766372,-2.597918503,0.009379075,0.034804917,yes
AT5G24300,1913.085398,-0.087787839,0.033792065,-2.597883253,0.009380038,0.034804917,yes
AT5G05000,416.0864886,-0.099206122,0.038192781,-2.597509768,0.009390245,0.034837306,yes
AT2G19310,324.5537557,0.213703322,0.082278075,2.597330129,0.009395158,0.034850048,yes
AT3G20760,4.719944172,0.609537648,0.234705644,2.597030211,0.009403365,0.034869519,yes
AT5G40630,15.95082026,-0.329456406,0.126858162,-2.597045388,0.00940295,0.034869519,yes
AT2G27810,635.8954966,-0.118036964,0.045459398,-2.596536029,0.009416903,0.034914227,yes
AT5G27290,481.2993459,-0.105146544,0.040509472,-2.595603905,0.009442485,0.035003569,yes
AT4G13890,31.88900221,-0.260582388,0.100403989,-2.595339013,0.009449766,0.035025053,yes
AT3G48790,4.019461597,-0.560281203,0.215901384,-2.595079254,0.009456911,0.035046025,yes
AT1G31920,65.82020627,-0.454188826,0.175035783,-2.594834153,0.009463657,0.035065513,yes
AT3G52290,180.5080382,-0.143199345,0.055190834,-2.594621896,0.009469503,0.035081658,yes
AT3G50070,327.0759523,-0.158479654,0.061092209,-2.594105822,0.009483729,0.035124112,yes
AT4G30940,39.89381653,-0.184150995,0.070988447,-2.594098097,0.009483942,0.035124112,yes
AT3G43540,612.6698278,-0.090834953,0.035020308,-2.593779378,0.009492738,0.035151164,yes
AT3G24340,28.81938393,0.254691953,0.098196016,2.593709629,0.009494664,0.035152774,yes
AT2G18450,66.21398289,-0.235497913,0.090833284,-2.59263899,0.009524269,0.035253591,yes
AT2G32560,512.655931,-0.214387179,0.082691428,-2.592616728,0.009524885,0.035253591,yes
AT5G01830,184.3842242,0.243021617,0.09374168,2.592460659,0.009529208,0.035258518,yes
AT5G01960,419.8512308,0.101312943,0.039079047,2.592513135,0.009527754,0.035258518,yes
AT3G25290,172.0131003,-0.204534924,0.07890734,-2.592089957,0.009539482,0.03528936,yes
AT4G22217,6.033620459,-0.538174836,0.207625023,-2.592051909,0.009540538,0.03528936,yes
AT1G52060,425.3309285,-0.300654809,0.116000564,-2.591839195,0.009546438,0.035305646,yes
AT5G10430,415.8121126,-0.262960191,0.101463152,-2.591681668,0.00955081,0.035316274,yes
AT3G58620,227.6360717,-0.282668341,0.109087675,-2.591203267,0.009564098,0.035359863,yes
AT1G24090,53.63304817,-0.292080752,0.112726122,-2.59106537,0.009567932,0.035368488,yes
AT5G46960,6.324627778,-0.886862264,0.342304259,-2.590859566,0.009573655,0.035384097,yes
AT5G42330,60.51953833,-0.364590898,0.140749705,-2.590349295,0.009587859,0.03543104,yes
AT2G22990,1947.626228,-0.212797291,0.082159263,-2.590058426,0.009595964,0.035449485,yes
AT3G13403,4.473503732,-0.511246646,0.197391896,-2.590008292,0.009597362,0.035449485,yes
AT3G17360,275.4662161,-0.38264361,0.147738232,-2.590010766,0.009597293,0.035449485,yes
AT4G27300,276.950937,0.276258491,0.106694404,2.589250048,0.009618522,0.035522078,yes
AT1G09863,50.51045152,0.239200297,0.092386009,2.589139857,0.009621601,0.035522317,yes
AT5G49850,119.1961283,0.294953046,0.113918731,2.589153198,0.009621228,0.035522317,yes
AT1G36390,544.180804,-0.103380388,0.039930366,-2.589016827,0.009625039,0.035529447,yes
AT1G15890,33.72281535,0.461681434,0.178336368,2.588823795,0.009630436,0.035539676,yes
AT3G02740,371.9505595,0.108799487,0.042027636,2.588760585,0.009632204,0.035539676,yes
AT5G67300,1142.140819,0.303848108,0.117372248,2.588755959,0.009632333,0.035539676,yes
AT4G17060,254.8636074,-0.096920242,0.037444066,-2.588400605,0.009642277,0.035570797,yes
AT4G03585,639.5513006,-0.142349024,0.054996658,-2.588321338,0.009644496,0.035573418,yes
AT1G65480,9.361321218,0.500065858,0.193214815,2.58813413,0.00964974,0.035587189,yes
AT5G60980,946.9194251,-0.076382216,0.029515146,-2.587898983,0.009656329,0.035605921,yes
AT1G75440,222.7251743,0.237717521,0.091860838,2.587800471,0.009659091,0.035610535,yes
AT3G13180,581.1953202,-0.118486232,0.045794326,-2.587356172,0.009671556,0.035650914,yes
AT1G28090,303.7253524,-0.097651116,0.037747568,-2.586951187,0.009682931,0.035687262,yes
AT2G17110,190.1296036,0.145901283,0.056402514,2.586786861,0.00968755,0.035698703,yes
AT2G29050,200.6599524,-0.128547757,0.049696619,-2.586649965,0.009691399,0.035707306,yes
AT1G26410,3.034900651,0.855149929,0.330694639,2.585920147,0.009711943,0.035777407,yes
AT5G48950,10.45105861,0.332549742,0.128643919,2.585040507,0.009736756,0.03586321,yes
AT3G49060,294.6988431,0.095565247,0.036972958,2.584733628,0.009745426,0.035889535,yes
AT3G06300,444.7401483,-0.105748548,0.040916902,-2.584471029,0.00975285,0.035911266,yes
AT2G39030,1.822494812,0.924979318,0.357912837,2.584370332,0.009755698,0.035916144,yes
AT4G25870,333.8612821,-0.111435899,0.043123776,-2.584094192,0.009763513,0.035939301,yes
AT4G01026,113.4786632,0.21058982,0.081502766,2.583836495,0.00977081,0.035960548,yes
AT3G11070,517.409156,-0.111799049,0.043271693,-2.583653248,0.009776003,0.035968426,yes
AT3G14415,10804.07041,-0.107080844,0.04144503,-2.583683606,0.009775142,0.035968426,yes
AT1G62830,217.0183514,-0.092364734,0.035753725,-2.583359775,0.009784323,0.035993422,yes
AT5G41600,504.1722509,-0.102586769,0.039720144,-2.582739076,0.009801942,0.036052611,yes
AT2G44660,192.8575186,-0.141835537,0.054921806,-2.582499508,0.00980875,0.036066397,yes
AT3G03630,463.5398031,-0.172895398,0.066947659,-2.58254583,0.009807434,0.036066397,yes
AT5G51490,32.15879917,-0.329072221,0.127432306,-2.582329642,0.00981358,0.036078528,yes
AT1G55740,147.4354968,-0.144457995,0.055952628,-2.581791051,0.009828907,0.036123452,yes
AT4G16144,208.5352354,0.119210746,0.046174597,2.581738757,0.009830397,0.036123452,yes
AT5G38565,12.6132244,0.476021728,0.184379175,2.581754308,0.009829954,0.036123452,yes
AT1G09617,3.197517886,0.679949114,0.263394999,2.581480725,0.009837748,0.036144832,yes
AT3G50330,2.26314796,0.753860818,0.292114718,2.580701253,0.009859987,0.036220892,yes
AT3G09260,48659.3629,-0.142940453,0.055389517,-2.580640905,0.00986171,0.036221579,yes
AT2G45750,211.1913453,-0.201676298,0.078164221,-2.580161313,0.009875417,0.036266274,yes
AT3G60800,279.0030728,0.093405354,0.036205943,2.579834818,0.009884758,0.036294924,yes
AT4G19006,618.4791905,0.137334638,0.053246497,2.579223902,0.009902258,0.036353517,yes
AT1G71190,172.310144,0.131036571,0.050817455,2.578574048,0.009920903,0.036404959,yes
AT4G05090,269.2387975,-0.105297106,0.040835345,-2.578577577,0.009920802,0.036404959,yes
AT5G44020,3972.3706,-0.323408795,0.125420801,-2.57858978,0.009920452,0.036404959,yes
AT2G45900,74.93653403,-0.341951195,0.132620428,-2.578420235,0.009925321,0.036415501,yes
AT3G43740,209.054557,0.123539883,0.04791976,2.578057193,0.009935755,0.03644811,yes
AT2G05620,1230.600842,-0.129724892,0.050329388,-2.577517754,0.009951277,0.036488015,yes
AT3G06040,610.1532661,-0.093268523,0.03618507,-2.577541589,0.009950591,0.036488015,yes
AT4G01840,75.41107104,-0.224123916,0.086952926,-2.577531604,0.009950878,0.036488015,yes
AT2G38760,80.48479635,-0.233413434,0.09056122,-2.577410439,0.009954367,0.036493671,yes
AT1G62660,2607.864664,-0.203522458,0.078984074,-2.576753123,0.009973315,0.036551767,yes
AT5G05830,135.885334,-0.142068235,0.055133472,-2.576805523,0.009971804,0.036551767,yes
AT2G32010,154.4251706,-0.177007998,0.068696237,-2.576676774,0.009975518,0.036554157,yes
AT1G59600,218.310165,-0.101589081,0.039429468,-2.576476095,0.009981311,0.036569698,yes
AT4G31990,3097.359502,-0.081386959,0.031593313,-2.576081817,0.0099927,0.036605736,yes
AT1G62030,81.78394917,-0.19943087,0.077425345,-2.575782779,0.010001346,0.036631715,yes
AT1G02220,123.6949312,0.258816446,0.100504766,2.575165896,0.010019202,0.036688441,yes
AT1G63840,223.0819021,0.16088222,0.06247513,2.575140212,0.010019946,0.036688441,yes
AT2G17250,478.5938675,-0.187468192,0.072802991,-2.575006738,0.010023813,0.036691204,yes
AT4G27595,360.7185808,0.203398311,0.078989349,2.575009346,0.010023738,0.036691204,yes
AT3G43720,1096.201514,-0.160963948,0.062511646,-2.57494337,0.01002565,0.036692229,yes
AT1G68850,106.7746114,0.288540437,0.112061686,2.574835774,0.010028769,0.036697947,yes
AT5G65470,583.7776373,-0.162740353,0.063216563,-2.574330925,0.010043416,0.03674584,yes
AT5G44580,562.3970921,0.261324443,0.101542202,2.573554998,0.010065965,0.036822624,yes
AT4G35320,214.225898,-0.182689967,0.07098901,-2.573496483,0.010067667,0.036823136,yes
AT4G32551,960.7845499,-0.083912155,0.032608039,-2.573357924,0.010071699,0.036832169,yes
AT1G64020,2.169599475,0.700790795,0.272332992,2.573286439,0.01007378,0.036834063,yes
AT1G10240,139.909278,-0.109657798,0.042627124,-2.572488781,0.010097023,0.036907601,yes
AT2G25640,242.6928139,-0.142628727,0.05544282,-2.572537383,0.010095605,0.036907601,yes
AT4G30170,1006.812461,-0.209325686,0.081374061,-2.57238834,0.010099953,0.036912588,yes
AT4G16233,5.933043398,-0.476483951,0.185250864,-2.572101105,0.010108337,0.036937501,yes
