"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G52615",1.14258136888111,-0.419592836885806,1.14192170092896,-0.367444489884435,0.713287490807097,NA
"AT1G52618",1.99886061600989,0.957771644267009,0.904069046974541,1.05940099096654,0.289417198575107,NA
"AT1G52660",2.35690771166,0.0412214657045559,0.91261977507715,0.0451682801866431,0.963973177179123,NA
"AT1G52770",1.21371159495966,-0.588952064725147,1.14538633056562,-0.514195122648537,0.60711557742482,NA
"AT1G52790",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G52800",5.85125325564104,0.198127711119504,0.624266412119671,0.317376855895176,0.750957666466447,NA
"AT1G52820",1.78898664650217,-0.00444561031880154,0.989266594486428,-0.00449384457493933,0.996414442863184,NA
"AT1G52920",2.714679920747,-0.485993567013611,0.88914227979385,-0.546586950208115,0.584662536513785,NA
"AT1G52990",1.71481350123189,-0.797834104973085,1.04656049711361,-0.762339212280124,0.44585757631604,NA
"AT1G53130",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G53163",6.42328458188711,0.0535770957098002,0.596310613338551,0.0898476305994947,0.928408297475884,NA
"AT1G53233",3.99836162400634,0.274485390076052,0.734925373339602,0.37348743155887,0.708785697877686,NA
"AT1G53260",1.50017316814275,-0.878834679815912,1.10626905227321,-0.794413147516007,0.42695495269818,NA
"AT1G53270",6.9232932435277,-0.111591315958585,0.631612534908404,-0.176676854544642,0.85976222224974,NA
"AT1G53540",5.71629059026645,0.440030747882849,0.787275657569524,0.558928430787904,0.576210565237291,NA
"AT1G53542",2.07204450094782,0.692899962409982,0.883730906991465,0.784062158433341,0.433003638382021,NA
"AT1G53620",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G53625",1.35422558007914,-0.0045470717638591,1.17181413675258,-0.00388036943850181,0.996903920904558,NA
"AT1G53635",2.71413118507108,-0.861161478695826,0.897666356317727,-0.9593335793806,0.337390724176061,NA
"AT1G53640",1.21371159495966,-0.588952064725147,1.14538633056562,-0.514195122648537,0.60711557742482,NA
