,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT3G45780,2688.797206,0.182939032,0.205723522,0.889247038,0.373870328,0.805534986,no
AT3G24550,1143.880746,0.154617893,0.173906935,0.889084114,0.373957876,0.805566025,no
AT3G53232,6.461712634,-0.437648269,0.49223628,-0.889102016,0.373948256,0.805566025,no
AT1G19440,393.6592209,0.107882955,0.1213653,0.888911045,0.374050889,0.805576477,no
AT1G55540,393.3993215,0.094133465,0.105905562,0.888843445,0.374087223,0.805576477,no
AT3G01690,1158.746943,0.120592671,0.135683129,0.888781616,0.374120458,0.805576477,no
AT3G03920,1307.669436,0.1383213,0.155637321,0.8887412,0.374142183,0.805576477,no
AT4G27230,585.8559175,0.138001804,0.155266271,0.888807358,0.374106621,0.805576477,no
AT5G55170,22.32608709,0.211866219,0.238401873,0.888693602,0.37416777,0.805576477,no
AT3G26040,13.19208428,-0.241520889,0.271792265,-0.888623115,0.374205664,0.805584485,no
AT5G19430,169.0111089,0.122889271,0.138313514,0.888483467,0.374280745,0.805672542,no
AT2G47930,186.8380592,0.157435299,0.177260812,0.888156257,0.374456705,0.805919936,no
AT5G09470,5.732219792,-0.452061704,0.508996758,-0.8881426,0.37446405,0.805919936,no
AT1G21540,85.1226756,-0.225521985,0.253977442,-0.887960691,0.374561897,0.806056928,no
AT2G29370,17.58349337,-0.246255477,0.277494453,-0.887424864,0.374850202,0.806603725,no
AT2G38110,190.2776239,0.152571892,0.171969295,0.887204263,0.374968938,0.806711944,no
AT3G30180,368.1729485,-0.220099399,0.248072991,-0.887236446,0.374951614,0.806711944,no
AT2G01250,6723.687368,0.124560968,0.140462535,0.886791398,0.37519122,0.80683889,no
AT2G01818,40.86489672,0.193883369,0.218638296,0.886776801,0.37519908,0.80683889,no
AT3G07390,643.674078,0.235245615,0.265268557,0.886820577,0.375175507,0.80683889,no
AT3G14170,41.48802329,-0.139176248,0.156901705,-0.88702827,0.375063681,0.80683889,no
AT4G28850,28.46509859,-0.385561654,0.434787819,-0.886781179,0.375196722,0.80683889,no
AT4G39510,264.3611266,0.237767182,0.268155388,0.886676878,0.37525289,0.806880999,no
AT1G06273,9.984054962,-0.324268753,0.365781196,-0.886510177,0.375342673,0.806885322,no
AT1G28960,233.0054617,-0.137158518,0.154747649,-0.886336684,0.375436127,0.806885322,no
AT1G60900,858.3993294,-0.09120334,0.102933089,-0.886044911,0.375593327,0.806885322,no
AT3G07660,887.0306263,0.07367523,0.083151346,0.886037735,0.375597193,0.806885322,no
AT3G12160,2.065310027,0.426293736,0.480968226,0.886324112,0.375442899,0.806885322,no
AT3G18330,2.121883565,0.427885643,0.482894555,0.886085044,0.375571701,0.806885322,no
AT3G59580,32.85727414,-0.193410163,0.218234881,-0.886247705,0.375484062,0.806885322,no
AT5G01500,258.814676,0.167411729,0.188916913,0.886165916,0.375528127,0.806885322,no
AT5G53950,13.35228892,-0.234598027,0.264721402,-0.886207254,0.375505855,0.806885322,no
AT5G57345,868.3222535,0.226402294,0.255479776,0.886184802,0.375517952,0.806885322,no
AT2G16780,460.2458899,-0.11993487,0.135400247,-0.885780289,0.375735933,0.807036279,no
AT5G10140,101.124949,-0.165303204,0.186609279,-0.88582521,0.375711723,0.807036279,no
AT5G09520,96.76322239,-0.355075813,0.400899577,-0.88569765,0.375780475,0.807058413,no
AT1G52710,150.95697,0.124817565,0.141022412,0.885090268,0.376107948,0.807390611,no
AT3G13000,335.2394114,0.137583475,0.155448346,0.88507519,0.37611608,0.807390611,no
AT3G29100,41.82520235,-0.149402773,0.168823157,-0.884966115,0.376174907,0.807390611,no
AT4G15480,110.6092325,-0.435639526,0.492107746,-0.885252324,0.376020557,0.807390611,no
AT4G23496,25.82682423,-0.303830121,0.343215854,-0.885245008,0.376024503,0.807390611,no
AT4G30662,2.355951869,-0.437605335,0.494455057,-0.885025502,0.376142877,0.807390611,no
AT4G36260,59.64203254,0.110584347,0.124938357,0.88511127,0.376096622,0.807390611,no
AT3G52180,517.0541456,-0.191312408,0.216212293,-0.884835942,0.376245121,0.807467794,no
AT1G44170,591.040177,-0.084557627,0.095575075,-0.884724677,0.376305143,0.807490838,no
AT1G59870,6950.473733,-0.27075477,0.306045127,-0.88468904,0.376324369,0.807490838,no
AT5G57940,579.5240532,0.155273606,0.175527338,0.884612095,0.376365881,0.807506409,no
AT5G65790,103.4300439,0.112251818,0.126919924,0.884430236,0.376464007,0.807643433,no
AT5G58470,726.8297217,0.061499058,0.069543333,0.884327153,0.376519634,0.807689266,no
AT1G02460,28.33574864,-0.224858797,0.254339789,-0.884088166,0.376648621,0.807768081,no
AT1G32370,119.7433551,0.104216182,0.11788246,0.884068612,0.376659176,0.807768081,no
AT1G74940,228.2021442,0.163725168,0.185176572,0.88415703,0.376611451,0.807768081,no
AT1G54210,73.1775173,-0.168442003,0.190657755,-0.883478373,0.376977863,0.807790124,no
AT1G68230,64.74733651,-0.112869093,0.127707927,-0.883806475,0.376800691,0.807790124,no
AT1G73980,359.253988,-0.105847505,0.119750345,-0.883901463,0.376749407,0.807790124,no
AT1G80170,82.77755381,0.107966252,0.122167937,0.883752762,0.376829692,0.807790124,no
AT3G26710,1521.708815,-0.107324779,0.121460094,-0.88362173,0.376900445,0.807790124,no
AT4G34131,515.8346636,-0.188273692,0.213099989,-0.883499303,0.376966559,0.807790124,no
AT5G02710,414.1043328,0.08868461,0.100362112,0.883646314,0.376887169,0.807790124,no
AT5G41140,645.1416408,-0.158634485,0.179472492,-0.883893029,0.376753961,0.807790124,no
AT5G49960,150.6871441,0.093135362,0.105409435,0.883558123,0.376934794,0.807790124,no
AT1G66280,1125.341826,-0.206982735,0.234310001,-0.88337132,0.377035681,0.807840585,no
AT2G04430,71.4403272,-0.115957784,0.131322577,-0.882999611,0.377236482,0.807977065,no
AT2G21220,22.50271776,-0.254254411,0.287923727,-0.883061683,0.377202945,0.807977065,no
AT3G58790,182.1429392,0.151864951,0.171985008,0.883012729,0.377229394,0.807977065,no
AT4G09012,16.65483186,-0.199695542,0.226117146,-0.883150818,0.377154791,0.807977065,no
AT5G63600,1541.243457,-0.134652771,0.152511826,-0.882900524,0.37729002,0.80801832,no
AT5G11580,826.214942,0.093659478,0.106102134,0.882729445,0.377382469,0.808142891,no
AT3G55460,747.1558534,0.079294715,0.08984196,0.88260224,0.377451218,0.808216691,no
AT1G07903,9.585439586,0.466400943,0.528835152,0.881940131,0.377809184,0.808230305,no
AT1G31860,406.3571327,-0.120595008,0.136722759,-0.882040481,0.377754916,0.808230305,no
AT1G32130,992.5975204,-0.062490514,0.070840576,-0.882128815,0.377707151,0.808230305,no
AT2G20130,245.0625425,-0.081847147,0.092803829,-0.881937177,0.377810781,0.808230305,no
AT3G08505,100.4581746,-0.176897279,0.200461042,-0.88245216,0.377532339,0.808230305,no
AT3G52790,43.46289186,-0.176408204,0.200028375,-0.8819159,0.377822288,0.808230305,no
AT4G22460,37.24422146,-0.2531486,0.286956756,-0.882183795,0.377677424,0.808230305,no
AT4G29340,16.17651875,0.23017575,0.261017145,0.881841497,0.377862527,0.808230305,no
AT5G15730,299.2767894,-0.104798914,0.118825659,-0.881955254,0.377801005,0.808230305,no
AT5G23570,211.1719738,0.089952064,0.101991926,0.881952791,0.377802337,0.808230305,no
AT5G38480,2957.101662,0.08615458,0.097699815,0.88182951,0.377869011,0.808230305,no
ATMG00020,3045.578243,0.195712019,0.221774272,0.882482975,0.377515683,0.808230305,no
AT3G55650,2.073609753,-0.472385039,0.535733169,-0.881754325,0.377909676,0.808243949,no
AT1G07725,133.3596953,-0.201798971,0.229029221,-0.881105781,0.378260569,0.808322937,no
AT1G25280,639.286452,-0.079685112,0.090432163,-0.881158975,0.37823178,0.808322937,no
AT2G37520,386.9475419,-0.093220794,0.10574982,-0.881522007,0.378035348,0.808322937,no
AT3G05160,229.6484916,0.166473694,0.188914406,0.881212278,0.378202935,0.808322937,no
AT3G25540,419.852172,0.068248919,0.077424451,0.88149052,0.378052383,0.808322937,no
AT4G04340,1213.737636,0.137404689,0.155901153,0.881357748,0.378124219,0.808322937,no
AT4G06265,3.501121558,0.369575716,0.419445185,0.881106112,0.378260389,0.808322937,no
AT5G42560,391.9878301,0.107454859,0.121886785,0.881595647,0.37799551,0.808322937,no
AT5G60680,434.2042615,0.373966211,0.424337654,0.88129396,0.378158734,0.808322937,no
AT5G63380,381.8508646,-0.093905387,0.106583214,-0.881052304,0.378289511,0.808322937,no
AT3G13430,144.7848249,-0.219278443,0.248916584,-0.880931432,0.378354934,0.808389454,no
AT1G13390,164.5831934,-0.114729871,0.130302787,-0.880486705,0.378595704,0.808467749,no
AT3G05590,5904.260008,0.135677559,0.154094353,0.880483654,0.378597356,0.808467749,no
AT4G30980,121.7026548,-0.182504261,0.207263697,-0.880541376,0.378566101,0.808467749,no
AT5G22796,22.24728305,0.205706893,0.233596903,0.880606253,0.378530973,0.808467749,no
AT5G59305,1.198090042,0.566876442,0.643742324,0.880595265,0.378536923,0.808467749,no
AT5G60430,51.14029628,-0.192643117,0.218725193,-0.880754129,0.378450912,0.808467749,no
AT1G55150,327.1317997,0.064328928,0.073095604,0.880065624,0.37882376,0.808505072,no
AT1G63400,57.31061262,0.129114209,0.146717468,0.880019341,0.378848832,0.808505072,no
AT1G70230,272.0842596,-0.181324747,0.206036011,-0.880063375,0.378824978,0.808505072,no
AT4G36795,2.34060193,-0.542688925,0.616699755,-0.879988877,0.378865335,0.808505072,no
AT5G38850,117.7340513,-0.17007282,0.193189306,-0.880342829,0.378673617,0.808505072,no
AT5G51780,96.1390719,-0.184089491,0.209205728,-0.879944792,0.378889218,0.808505072,no
AT5G55920,1131.679515,0.213269703,0.242291805,0.880218391,0.378741012,0.808505072,no
AT5G63595,22.17137716,0.222919421,0.253325153,0.879973498,0.378873667,0.808505072,no
AT1G18090,151.4251559,0.164482468,0.186977146,0.8796929,0.379025697,0.808723094,no
AT4G08685,393.4368824,0.209649512,0.238340785,0.879620799,0.379064768,0.808733258,no
AT1G04217,3.831859085,-0.400170925,0.455252673,-0.879008402,0.37939672,0.808801214,no
AT1G11850,152.8940819,0.21801823,0.24804831,0.87893455,0.379436764,0.808801214,no
AT1G21200,148.560589,0.108066606,0.122881617,0.879436717,0.379164531,0.808801214,no
AT1G67690,150.0845166,0.099479657,0.113126622,0.879365578,0.37920309,0.808801214,no
AT1G72855,86.92051114,-0.135985626,0.154750822,-0.878739279,0.379542656,0.808801214,no
AT2G36090,112.0009998,0.309927112,0.352598126,0.878981167,0.379411488,0.808801214,no
AT2G43260,141.0181232,-0.066127667,0.075224953,-0.879065587,0.379365715,0.808801214,no
AT2G46660,67.50168214,0.28154242,0.320316405,0.878950985,0.379427852,0.808801214,no
AT3G43590,430.1430116,0.067537219,0.07685198,0.878796087,0.379511848,0.808801214,no
AT4G21760,72.47439569,0.496217748,0.564459747,0.879102099,0.37934592,0.808801214,no
AT4G39360,6.172172014,-0.371612531,0.422804055,-0.878923763,0.379442614,0.808801214,no
AT5G23820,2364.167714,-0.214041417,0.243553991,-0.878825334,0.379495988,0.808801214,no
AT5G56460,132.5216134,0.098145523,0.111633291,0.879177907,0.379304821,0.808801214,no
AT1G43040,4.466549543,-0.353025077,0.40195211,-0.878276461,0.379793707,0.809043652,no
AT1G56010,173.0450904,-0.096067256,0.109372001,-0.87835328,0.37975203,0.809043652,no
AT3G05580,197.6018388,-0.136796081,0.155732266,-0.878405509,0.379723696,0.809043652,no
AT3G45290,59.66393786,0.212919822,0.24242103,0.878305903,0.379777733,0.809043652,no
AT1G79580,27.87282481,0.193795991,0.220685077,0.878156301,0.379858903,0.809044191,no
AT1G80980,49.95061954,0.157680793,0.179560309,0.878149485,0.379862602,0.809044191,no
AT3G19190,497.8760276,-0.171523718,0.195381694,-0.877890425,0.380003186,0.809124298,no
AT3G61580,1934.409429,0.131446044,0.149720231,0.877944436,0.379973873,0.809124298,no
AT4G28700,7.513822945,0.299811517,0.341470753,0.878000576,0.379943406,0.809124298,no
AT1G78120,171.1193269,-0.192139295,0.218924213,-0.877652101,0.380132546,0.809156203,no
AT2G19600,284.9652782,0.081236953,0.09256382,0.877631811,0.38014356,0.809156203,no
AT3G23190,114.4165907,-0.141425297,0.161122952,-0.877747678,0.380080664,0.809156203,no
AT3G49320,93.0812801,0.157836449,0.179848079,0.877609868,0.380155472,0.809156203,no
AT3G56410,114.404157,0.310634168,0.353985842,0.877532744,0.380197342,0.809172258,no
AT5G24810,820.5824065,-0.098493679,0.112327562,-0.876843374,0.380571717,0.809895917,no
AT2G45140,568.0085603,-0.08056107,0.091892493,-0.876688269,0.38065598,0.809941199,no
AT5G55300,976.2458946,0.098301155,0.112129181,0.876677719,0.380661712,0.809941199,no
AT1G07703,2.089897641,-0.459438681,0.524307102,-0.876277815,0.380879023,0.810232537,no
AT1G53165,292.1912449,-0.116909555,0.133430442,-0.876183525,0.380930271,0.810232537,no
AT2G27060,337.0803944,0.124779921,0.142430152,0.876077982,0.380987642,0.810232537,no
AT3G02115,6.177491376,0.589622804,0.672909792,0.876228598,0.380905773,0.810232537,no
AT3G17390,7770.961789,-0.130249721,0.148658003,-0.876170261,0.380937481,0.810232537,no
AT4G06701,41.68104852,-0.142033634,0.16213187,-0.876037723,0.381009527,0.810232537,no
AT4G14965,275.0611566,0.066420355,0.075823789,0.875983073,0.381039236,0.810232537,no
AT5G52650,3023.693766,0.135203434,0.154364898,0.875869035,0.381101235,0.810291279,no
AT1G25375,144.3792629,-0.083752974,0.09570437,-0.875121737,0.381507671,0.810336317,no
AT1G61870,596.8317525,0.113276327,0.129501635,0.874709628,0.38173192,0.810336317,no
AT2G19390,285.8049702,-0.083570726,0.095509682,-0.874997426,0.381575306,0.810336317,no
AT2G21290,422.6579483,0.163158162,0.186380391,0.875404117,0.38135406,0.810336317,no
AT2G39080,837.2551109,0.055691574,0.063660353,0.874823528,0.381669934,0.810336317,no
AT3G16760,507.2602769,-0.06250607,0.071425698,-0.875120186,0.381508515,0.810336317,no
AT3G16780,1585.118015,0.163193312,0.186541595,0.874836047,0.381663121,0.810336317,no
AT4G03820,119.7744352,-0.119912442,0.137017227,-0.875163249,0.381485086,0.810336317,no
AT4G28160,5.528671744,0.507374507,0.579971955,0.874825934,0.381668624,0.810336317,no
AT4G31550,414.2894236,-0.146871013,0.167904729,-0.87472827,0.381721774,0.810336317,no
AT4G33220,779.1387634,0.191737325,0.219054356,0.87529565,0.38141306,0.810336317,no
AT4G34555,358.7462174,0.129163039,0.147666776,0.874692617,0.381741178,0.810336317,no
AT5G02470,127.2545468,-0.092509902,0.105710756,-0.875122893,0.381507042,0.810336317,no
AT5G20200,510.8431021,-0.060536618,0.069127065,-0.875729613,0.381177043,0.810336317,no
AT5G20840,636.8608494,0.093953059,0.107377091,0.874982339,0.381583515,0.810336317,no
AT5G25150,257.0690458,0.06760918,0.077224259,0.875491469,0.38130655,0.810336317,no
AT5G47070,144.1003406,-0.245576124,0.28055446,-0.875324253,0.381397501,0.810336317,no
AT5G48440,187.7379995,0.0839018,0.09582266,0.875594569,0.381250479,0.810336317,no
AT2G25350,114.1300333,-0.109415678,0.125107307,-0.874574639,0.381805392,0.810380461,no
AT4G30820,95.60838983,0.096105807,0.109894477,0.874528091,0.381830729,0.810380461,no
AT1G04070,107.2037095,-0.143599422,0.164246809,-0.874290481,0.381960082,0.810509048,no
AT1G23110,12.75204645,0.565663694,0.64696319,0.874336752,0.38193489,0.810509048,no
AT1G13710,234.5232666,0.208658596,0.239027638,0.872947569,0.382691657,0.810587165,no
AT1G13790,133.2821606,0.121243942,0.138825797,0.873353116,0.382470637,0.810587165,no
AT1G18620,682.1328108,0.166181789,0.190375752,0.872914683,0.382709583,0.810587165,no
AT1G27950,1855.120137,0.166465639,0.190638039,0.87320264,0.382552636,0.810587165,no
AT1G65985,103.7577542,0.104174328,0.119307231,0.87316022,0.382575754,0.810587165,no
AT2G04630,438.170764,-0.109523506,0.125408347,-0.873335056,0.382480478,0.810587165,no
AT2G28420,6.98603319,0.376861145,0.431588473,0.873195575,0.382556486,0.810587165,no
AT2G41230,15.96417713,0.418646986,0.479153607,0.873721873,0.382269736,0.810587165,no
AT2G47130,163.808197,0.190830116,0.218464905,0.873504673,0.38238806,0.810587165,no
AT3G16690,113.6049803,0.213380046,0.244313613,0.87338582,0.382452817,0.810587165,no
AT3G24100,562.9093687,0.160079202,0.183277505,0.873425259,0.382431328,0.810587165,no
AT3G47930,531.4223165,-0.074629508,0.085406136,-0.873819042,0.382216809,0.810587165,no
AT4G33510,2198.085667,0.063380723,0.07258762,0.873161613,0.382574995,0.810587165,no
AT4G33625,483.2996694,-0.107028587,0.122599885,-0.872990928,0.382668023,0.810587165,no
AT4G35480,57.27651538,-0.236849377,0.271079532,-0.873726524,0.382267203,0.810587165,no
AT5G02565,10.06320851,-0.372110005,0.425809761,-0.873887917,0.382179296,0.810587165,no
AT5G02895,9.438662299,-0.619072559,0.708633019,-0.873615175,0.382327859,0.810587165,no
AT5G39360,189.4342597,-0.099411758,0.11386669,-0.873053904,0.382633698,0.810587165,no
AT5G39860,31.66096489,0.307148413,0.3518723,0.872897394,0.382719007,0.810587165,no
AT5G44400,207.5944305,0.372721577,0.426820415,0.873251521,0.382525998,0.810587165,no
AT5G61170,2860.62561,0.138069265,0.158030835,0.873685602,0.382289494,0.810587165,no
AT1G11740,29.19584253,0.311199103,0.356578209,0.8727373,0.382806282,0.810699172,no
AT3G15120,426.7741125,0.083666312,0.095883985,0.872578582,0.382892819,0.810809596,no
AT1G04870,540.2537162,0.110987998,0.127256077,0.872162649,0.383119653,0.810893118,no
AT2G40490,2661.895867,0.113799555,0.13046644,0.872251557,0.383071159,0.810893118,no
AT3G24830,5015.053705,0.11377331,0.130426043,0.872320492,0.383033562,0.810893118,no
AT4G17720,395.8520003,-0.115949704,0.132925027,-0.872294004,0.383048008,0.810893118,no
AT4G23620,260.0129378,0.123638024,0.141765947,0.87212781,0.383138657,0.810893118,no
AT4G34890,985.2341979,-0.142209653,0.163018372,-0.872353535,0.38301554,0.810893118,no
AT5G03630,2218.296465,-0.108891189,0.124870339,-0.872034056,0.383189799,0.810928551,no
AT3G28550,3067.916712,-0.23227167,0.266399076,-0.871893675,0.383266385,0.811017817,no
AT5G25610,3865.633142,0.246975609,0.283324535,0.871705686,0.383368957,0.811120194,no
AT5G57567,6.777656498,-0.300266775,0.344469484,-0.871678884,0.383383583,0.811120194,no
AT1G55980,19.06622292,0.476665656,0.546877615,0.871613031,0.383419519,0.811123426,no
AT5G38130,1.589388368,0.501323626,0.575526535,0.871069525,0.383716193,0.811678196,no
AT2G39290,332.9201186,0.069771188,0.08011749,0.870860878,0.38383012,0.811708646,no
AT3G08760,330.4860249,-0.171997175,0.197516247,-0.870800136,0.383863291,0.811708646,no
AT4G10860,2.463264147,0.430376661,0.494137685,0.870965065,0.383773228,0.811708646,no
AT5G01542,36.98003548,-0.46138373,0.529844443,-0.870790921,0.383868323,0.811708646,no
AT1G05360,187.1670566,-0.095207518,0.109430487,-0.870027361,0.384285452,0.811860299,no
AT1G42990,441.0533721,-0.152010428,0.174759729,-0.869825271,0.384395899,0.811860299,no
AT2G21200,10.15805583,0.306457557,0.3522339,0.870039927,0.384278585,0.811860299,no
AT2G32870,331.759545,0.249082293,0.286147988,0.870466693,0.384045413,0.811860299,no
AT2G37700,22.5201669,-0.256729961,0.295079747,-0.870035859,0.384280808,0.811860299,no
AT3G07105,5.464420979,0.629140044,0.723334765,0.869777141,0.384422206,0.811860299,no
AT3G25020,88.40728865,0.223517894,0.256975567,0.869802124,0.38440855,0.811860299,no
AT4G06599,308.715926,-0.06403796,0.073612231,-0.869936419,0.384335151,0.811860299,no
AT4G16110,231.4973866,-0.150582092,0.1730275,-0.870278379,0.384148292,0.811860299,no
AT4G36280,49.50715198,-0.181373712,0.208492334,-0.869929882,0.384338724,0.811860299,no
AT5G01630,136.6319142,0.132177046,0.151966064,0.869780014,0.384420636,0.811860299,no
AT5G09500,3.750828231,0.354510266,0.407319909,0.870348486,0.384109989,0.811860299,no
AT5G51540,142.2467003,0.164368535,0.188839539,0.87041377,0.384074324,0.811860299,no
ATCG01070,20.73853666,-0.251921933,0.289565923,-0.869998549,0.384301197,0.811860299,no
AT1G50170,311.9299248,-0.075674107,0.087014636,-0.869671025,0.384480211,0.811910062,no
AT1G04707,2.741288735,0.563565068,0.648276986,0.869327588,0.384667978,0.812038514,no
