,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT1G24300,791.1886063,0.043526143,0.033401788,1.30310817,0.192537835,0.415777207,no
AT5G58700,113.3639972,0.093857631,0.072039965,1.302855039,0.192624256,0.415919734,no
AT1G65190,1524.427847,-0.081267734,0.062391067,-1.302553999,0.192727071,0.416054896,no
AT4G05050,7365.842161,0.076761408,0.058931544,1.302552137,0.192727707,0.416054896,no
AT5G59050,346.9945325,0.070819096,0.054373867,1.302447296,0.192763524,0.416088114,no
AT2G25560,195.3738651,0.063096205,0.04844749,1.302362719,0.192792421,0.416106392,no
AT4G38150,111.2103152,-0.098565479,0.075688267,-1.302255723,0.192828982,0.416141207,no
AT3G58150,5.228030997,0.377015275,0.289547903,1.30208256,0.192888164,0.416224826,no
AT1G04590,311.921903,-0.052386573,0.040245626,-1.301671223,0.193028801,0.416395956,no
AT1G54650,104.1376422,0.086490818,0.066445202,1.30168644,0.193023597,0.416395956,no
AT2G18990,213.8626458,-0.061951922,0.047592446,-1.301717557,0.193012956,0.416395956,no
AT2G03710,239.2474735,-0.094602495,0.072687448,-1.301497003,0.19308839,0.41643629,no
AT4G24100,320.6260233,0.058460971,0.044917701,1.301512985,0.193082923,0.41643629,no
AT3G05090,732.3905422,0.040028534,0.030762293,1.301220736,0.19318291,0.41659603,no
AT5G54610,544.2066185,-0.260185781,0.199974228,-1.301096561,0.193225405,0.416643557,no
AT3G09275,253.5235907,0.50288681,0.386533605,1.301017049,0.193252619,0.416658129,no
AT1G52430,9.433294567,0.278317314,0.213944808,1.300883704,0.193298265,0.41670684,no
AT1G77010,7.687021265,0.314387236,0.241681748,1.300831522,0.19331613,0.41670684,no
AT1G21065,1612.606414,-0.037087989,0.02851523,-1.300637888,0.193382432,0.416739891,no
AT3G44740,133.2790601,-0.105736628,0.081297878,-1.300607483,0.193392844,0.416739891,no
AT5G23090,98.09387761,0.090742777,0.069763579,1.300718484,0.193354833,0.416739891,no
AT5G67180,141.7164463,0.099167142,0.076266218,1.300276115,0.193506351,0.416940375,no
AT3G03140,232.1179821,0.061232411,0.047094957,1.3001904,0.19353572,0.416959546,no
AT1G10560,32.40611475,0.165355216,0.127217969,1.299778777,0.193676801,0.417107336,no
AT2G23530,10.36750714,-0.259597989,0.199721637,-1.299799027,0.193669859,0.417107336,no
AT2G45190,414.7212377,-0.060741635,0.046728552,-1.299882666,0.193641187,0.417107336,no
AT5G20860,4.302086194,0.444640585,0.342096674,1.299751268,0.193686233,0.417107336,no
AT4G25120,105.741037,-0.090637726,0.069738037,-1.299688513,0.193707749,0.417109571,no
AT5G59450,227.5663704,0.065080473,0.050076239,1.29962782,0.19372856,0.417110287,no
AT5G55280,1309.79008,-0.056989628,0.043853999,-1.29953092,0.193761789,0.417137736,no
AT5G25260,28.13855012,0.234292798,0.180303068,1.299438774,0.193793392,0.41716168,no
AT4G32890,44.57282999,0.139042618,0.107009192,1.299352096,0.193823124,0.417181589,no
AT2G17390,1534.821371,-0.033327015,0.025650217,-1.299287858,0.19384516,0.417184934,no
AT3G14870,90.16660609,0.158197946,0.121784783,1.298996002,0.193945301,0.417277553,no
AT3G20960,25.60975892,0.202579791,0.155940901,1.299080554,0.193916286,0.417277553,no
ATCG00170,92.51568406,-0.135091932,0.103998204,-1.298983313,0.193949656,0.417277553,no
AT3G14350,1371.963261,0.069136698,0.053236682,1.298666561,0.194058385,0.417467382,no
AT3G23540,437.775421,0.04694564,0.036158504,1.298329142,0.194174256,0.417672537,no
AT4G12740,14.54599043,-0.226825458,0.174718119,-1.298236607,0.194206042,0.417696797,no
AT1G19570,4585.933638,0.182738045,0.140786543,1.297979483,0.194294385,0.417710369,no
AT1G56180,455.1446938,-0.049119722,0.037841579,-1.298035745,0.194275052,0.417710369,no
AT2G16570,9.698678004,-0.274104292,0.211161449,-1.298079233,0.194260109,0.417710369,no
AT5G57870,3272.99729,-0.051892557,0.039974895,-1.298128673,0.194243123,0.417710369,no
AT5G37300,96.75496453,-0.189872981,0.146295986,-1.297868694,0.194332459,0.41774813,no
AT1G47640,324.3173671,-0.059337026,0.04572662,-1.297647317,0.194408555,0.417867607,no
AT1G02130,530.6966527,-0.039120132,0.030151915,-1.297434429,0.194481753,0.417928577,no
AT1G30070,322.7334351,-0.07574947,0.05839399,-1.29721346,0.194557751,0.417928577,no
AT2G43080,208.5813078,0.062708504,0.048343179,1.297153083,0.19457852,0.417928577,no
AT3G29240,1433.716445,-0.057601386,0.044406207,-1.297147174,0.194580553,0.417928577,no
AT4G14270,218.5744136,0.150242185,0.115810311,1.297312676,0.194523625,0.417928577,no
AT4G22520,10.3372482,-0.523146048,0.403270165,-1.297259489,0.194541918,0.417928577,no
AT5G01270,797.806877,0.047103114,0.036312143,1.297172534,0.194571829,0.417928577,no
AT1G28070,47.58808632,0.144261898,0.111227249,1.297001403,0.194630704,0.417937886,no
AT4G00750,497.9807084,-0.1002827,0.07732161,-1.296955656,0.194646445,0.417937886,no
AT5G22000,934.5704559,0.037481247,0.028898083,1.297014981,0.194626032,0.417937886,no
AT4G40030,2905.101713,-0.032445583,0.02502055,-1.296757378,0.19471468,0.418040329,no
AT1G17550,1038.980275,0.05222979,0.040279492,1.296684438,0.194739786,0.418050164,no
AT1G08910,395.8957518,-0.067631204,0.052161366,-1.296576543,0.194776928,0.41806382,no
AT5G38650,168.2736103,0.149293945,0.115147371,1.296546711,0.194787198,0.41806382,no
AT1G30460,295.4295319,-0.059449537,0.045865107,-1.296182229,0.194912711,0.418231739,no
AT5G11990,13.37944322,-0.243521758,0.187882203,-1.296140635,0.194927038,0.418231739,no
AT5G20490,2288.862511,-0.053164002,0.041014615,-1.296220922,0.194899383,0.418231739,no
AT3G05130,125.2827332,-0.099202556,0.076540852,-1.296073317,0.194950227,0.418237436,no
AT4G14110,260.2683506,-0.062480157,0.048220638,-1.295714014,0.195074031,0.418458965,no
AT3G10600,7.882955064,-0.312823971,0.241457141,-1.295567276,0.195124609,0.418523383,no
AT5G27400,218.2937994,-0.061513994,0.047491282,-1.29526919,0.195227384,0.418699732,no
AT3G21360,149.7000202,0.074115484,0.057226148,1.295133207,0.195274281,0.418713145,no
AT5G60050,153.8092326,0.084063498,0.06490729,1.29513184,0.195274753,0.418713145,no
AT2G44520,382.1182862,-0.055542805,0.042890487,-1.294991235,0.195323253,0.418773055,no
AT4G00030,290.3026361,-0.081193338,0.062712681,-1.294687708,0.195427982,0.418953493,no
AT2G27090,374.9447099,0.045856615,0.035430827,1.294257526,0.195576482,0.419227719,no
AT1G65130,6.820508228,-0.329741545,0.254805964,-1.294088803,0.195634749,0.419264369,no
AT5G62190,2149.385786,-0.047325287,0.036569293,-1.294126388,0.195621768,0.419264369,no
AT3G61560,187.1158828,0.065926778,0.050956889,1.293775577,0.195742951,0.419452123,no
AT3G12200,619.8666856,0.045957373,0.035529408,1.293502361,0.195837368,0.419566163,no
AT5G18580,902.9574301,0.049550173,0.038306045,1.293534045,0.195826417,0.419566163,no
AT1G02060,76.63254591,-0.105144485,0.081303009,-1.293242237,0.195927292,0.419714669,no
AT3G57050,1299.91548,-0.062975812,0.048708201,-1.292920098,0.196038696,0.419909155,no
AT4G15802,492.023556,-0.068478459,0.052970418,-1.292767952,0.196091328,0.419977724,no
AT3G11050,9.284141978,-0.288850241,0.223472698,-1.29255271,0.196165804,0.420048897,no
AT4G34890,888.7995737,0.061459997,0.047549259,1.292554273,0.196165264,0.420048897,no
AT3G07640,157.0771219,-0.071697811,0.0554756,-1.292420637,0.196211514,0.420102608,no
AT4G39190,67.11947417,-0.117431527,0.090872261,-1.292270331,0.196263543,0.420169838,no
AT5G58020,578.5480795,0.048759179,0.037736196,1.292106353,0.196320316,0.420247209,no
AT5G08130,1129.846477,0.063970221,0.049511831,1.292018902,0.196350599,0.420267864,no
AT3G28690,502.4799128,0.054513679,0.042199704,1.291802404,0.196425583,0.420384183,no
AT4G09520,188.9450363,0.064709737,0.050096954,1.29169003,0.196464512,0.420423322,no
AT4G32790,171.2741327,0.084625619,0.065520172,1.291596399,0.196496952,0.420448567,no
AT4G11920,105.8530432,0.087048505,0.067404024,1.291443742,0.196549851,0.42051758,no
AT5G24160,1225.117911,0.165588311,0.128231494,1.291323261,0.196591608,0.420562742,no
AT1G55670,23862.12244,-0.054343443,0.042089397,-1.291143316,0.196653986,0.420607833,no
AT4G34215,340.5068517,0.061525249,0.047651752,1.291143483,0.196653928,0.420607833,no
AT5G23000,6.309255994,0.35698771,0.27651743,1.291013407,0.196699029,0.420659997,no
AT3G26840,305.4914818,0.224295379,0.173747592,1.290926551,0.196729147,0.420680239,no
AT1G05380,735.479948,0.048090903,0.037269266,1.290363569,0.196924455,0.421053674,no
AT3G15115,106.6892748,-0.089659644,0.069507707,-1.289923775,0.197077125,0.421291654,no
AT3G58560,1196.117158,-0.034583301,0.026809933,-1.289943599,0.197070241,0.421291654,no
AT4G02030,444.7942945,0.069447439,0.053849257,1.289663825,0.197167405,0.421396192,no
AT5G35970,9893.978342,-0.072025628,0.05584711,-1.289693026,0.197157262,0.421396192,no
AT4G17140,713.0799142,0.077185383,0.059865218,1.289319335,0.197287092,0.4215193,no
AT5G19330,951.5103091,0.033418005,0.025918232,1.28936286,0.197271967,0.4215193,no
AT5G20820,23.75689689,0.198669894,0.154083343,1.289366457,0.197270717,0.4215193,no
AT2G42170,107.3928693,-0.129413822,0.100396593,-1.289026036,0.197389035,0.421692875,no
AT1G80190,71.95583056,-0.100822517,0.078230722,-1.288784181,0.197473127,0.421787544,no
AT3G55890,20.90685931,0.30894625,0.239720027,1.28877947,0.197474765,0.421787544,no
AT3G45140,22553.90422,0.268164118,0.208095766,1.28865725,0.197517271,0.421834096,no
AT1G64280,572.6861403,0.07804736,0.060573211,1.288479822,0.197578988,0.421878162,no
AT1G74640,1425.719997,-0.04554465,0.035349245,-1.288419305,0.197600042,0.421878162,no
AT4G02840,347.432531,-0.064511751,0.050068232,-1.288476721,0.197580067,0.421878162,no
AT5G46170,393.9673795,-0.047449779,0.036831507,-1.288293185,0.197643925,0.421927624,no
AT2G40020,315.9129513,-0.080019077,0.062122273,-1.28808996,0.19771465,0.422034373,no
AT2G46410,22.91167676,0.1905072,0.147908045,1.288011073,0.197742109,0.422048755,no
AT1G51610,427.6445212,0.050278309,0.039043983,1.287735125,0.197838182,0.422165332,no
AT3G09780,25.90680085,-0.168316048,0.130701657,-1.287788174,0.19781971,0.422165332,no
AT2G36330,150.3047643,0.089064335,0.069203611,1.286989709,0.198097875,0.422675206,no
AT1G03200,10.02766268,0.282489346,0.219568872,1.286563729,0.198246393,0.422851216,no
AT3G02210,71.00311871,-0.113592057,0.088289633,-1.286584317,0.198239213,0.422851216,no
AT3G27050,751.1392864,-0.042841543,0.033300679,-1.286506611,0.198266313,0.422851216,no
AT4G18290,94.11379989,0.133842767,0.104039958,1.286455415,0.198284169,0.422851216,no
AT5G57570,20.914109,-0.195845482,0.152215666,-1.286631577,0.198222732,0.422851216,no
AT1G70550,343.5584312,-0.086049392,0.066903642,-1.286169016,0.198384082,0.422930151,no
AT1G74230,816.0106313,-0.036368349,0.028277494,-1.286123488,0.198399968,0.422930151,no
AT4G05070,267.2119186,0.161180681,0.125324059,1.286111241,0.198404242,0.422930151,no
AT4G35580,411.5162452,0.048225886,0.037495442,1.286179969,0.19838026,0.422930151,no
AT1G15170,87.23840807,-0.104577585,0.081365653,-1.285279238,0.198694723,0.423327836,no
AT1G62380,3549.003264,0.083941514,0.065305095,1.285374651,0.198661395,0.423327836,no
AT2G20495,158.8299657,0.080515657,0.062636042,1.285452492,0.198634208,0.423327836,no
AT3G54080,295.1615784,-0.054605453,0.042485024,-1.285287103,0.198691975,0.423327836,no
AT4G17905,19.60503628,-0.19490832,0.151631379,-1.285408871,0.198649443,0.423327836,no
AT4G36860,326.2025914,0.067849285,0.052797681,1.285080796,0.198764051,0.423427757,no
AT5G43980,33.56662425,0.149743125,0.116529257,1.285025997,0.1987832,0.423427757,no
AT2G24590,400.1689795,-0.060933732,0.0474236,-1.284882039,0.198833508,0.42349063,no
AT4G27350,119.0680916,0.145270654,0.11309212,1.284533829,0.198955235,0.423661288,no
AT5G40670,568.5330344,0.063865228,0.049716933,1.284576977,0.198940148,0.423661288,no
AT5G08410,802.9031915,-0.04986744,0.038828148,-1.284311583,0.199032956,0.423738187,no
AT5G16410,27.19590283,0.220123017,0.171390953,1.284332765,0.199025547,0.423738187,no
AT3G17590,136.6633005,-0.081062195,0.063122212,-1.284210306,0.19906838,0.423769311,no
AT3G10650,1233.096898,-0.050083039,0.039002356,-1.284102918,0.199105947,0.423804989,no
AT2G29710,30.7066847,0.228091754,0.177646232,1.283966179,0.19915379,0.423862527,no
AT3G04220,10.38619984,0.270243523,0.210540906,1.283567778,0.19929323,0.424114984,no
AT4G25600,85.2142457,-0.102519987,0.079893135,-1.283213971,0.199417123,0.424334304,no
AT3G28030,338.8423384,0.049717782,0.038753013,1.282939769,0.199513178,0.424475867,no
AT4G26795,95.06731082,-0.098150326,0.076506304,-1.282905084,0.199525332,0.424475867,no
AT3G26612,78.17093035,0.097969083,0.076368741,1.282842721,0.199547184,0.424478019,no
AT1G54390,255.7945015,-0.05593898,0.043623512,-1.282312622,0.199733002,0.424828925,no
AT5G57880,41.5159763,-0.134054636,0.104577863,-1.281864364,0.199890231,0.425118954,no
AT2G36530,7489.764312,-0.059750506,0.046616053,-1.281758152,0.199927498,0.42515382,no
AT1G49660,436.710114,-0.081914692,0.063925119,-1.281416342,0.200047467,0.425364527,no
AT2G36570,479.5341769,-0.096707628,0.07548128,-1.281213414,0.200118716,0.425471607,no
AT1G72600,35.11331059,0.202538784,0.158099142,1.281087183,0.200163045,0.42547703,no
AT3G17810,879.8851807,0.145112372,0.113268756,1.281133274,0.200146858,0.42547703,no
AT1G80010,349.4005597,-0.057889745,0.04520363,-1.280643722,0.200318836,0.425699438,no
AT2G16790,47.39716932,0.175296376,0.136881996,1.28063866,0.200320614,0.425699438,no
AT2G38160,36.66363415,-0.143648584,0.112181651,-1.280499819,0.200369408,0.425699438,no
AT3G48770,30.80959324,-0.172002362,0.13432522,-1.28049194,0.200372178,0.425699438,no
AT3G52940,409.64668,0.087547762,0.068368408,1.280529465,0.200358989,0.425699438,no
AT1G23340,77.52602709,-0.105198141,0.08216276,-1.280362802,0.20041757,0.425737068,no
AT5G40490,345.2304264,-0.084351344,0.065882882,-1.280322624,0.200431694,0.425737068,no
AT4G10110,132.2270178,0.076671917,0.059890941,1.280192241,0.200477534,0.425790033,no
AT1G49970,2832.023449,-0.043965524,0.034345775,-1.280085352,0.20051512,0.425802017,no
AT1G80320,11.4992205,0.271279485,0.211927612,1.280057292,0.200524987,0.425802017,no
AT4G23950,60.61367293,-0.116235697,0.090816435,-1.279897157,0.200581308,0.42587721,no
AT2G38040,4042.461013,-0.055501632,0.043373211,-1.279629314,0.200675535,0.425992126,no
AT3G58710,49.76431148,0.12993693,0.101543022,1.27962441,0.200677261,0.425992126,no
AT2G18620,10.72288171,0.32029594,0.250366327,1.27930918,0.200788201,0.426050815,no
AT3G11840,53.06526994,0.202977353,0.15866182,1.279308107,0.200788579,0.426050815,no
AT3G49860,4.277406506,0.40224382,0.314388304,1.279449058,0.200738968,0.426050815,no
AT3G50240,605.7075014,0.065955925,0.051553538,1.279367562,0.200767651,0.426050815,no
AT5G10940,555.6643624,0.041518955,0.032457655,1.279172968,0.200836153,0.426094271,no
AT5G56020,90.02105371,0.091825175,0.07178715,1.279131086,0.200850898,0.426094271,no
AT3G06330,415.7172793,0.063391794,0.049567109,1.27890843,0.200929304,0.426216211,no
AT1G16530,30.83549128,0.166956977,0.13057665,1.278612805,0.201033439,0.426247478,no
AT1G23260,334.3542224,0.054215237,0.042399195,1.278685543,0.201007813,0.426247478,no
AT1G63360,824.3114465,0.04818501,0.037686655,1.278569545,0.20104868,0.426247478,no
AT1G73370,104.8876559,-0.119833909,0.093719294,-1.278647157,0.201021336,0.426247478,no
AT5G01430,225.5214182,0.065533196,0.051250111,1.278693729,0.201004929,0.426247478,no
AT4G32350,271.3802388,0.085262424,0.066690924,1.278471173,0.201083343,0.426276595,no
AT1G14580,524.3322849,0.060185152,0.047088956,1.278116084,0.201208499,0.426405847,no
AT1G31817,380.5180923,-0.048102109,0.037635728,-1.278096921,0.201215254,0.426405847,no
AT1G55920,909.1238957,-0.063893151,0.049992269,-1.278060616,0.201228054,0.426405847,no
AT2G41790,1521.211599,-0.051749494,0.040488362,-1.278132587,0.20120268,0.426405847,no
AT2G23180,214.0755539,-0.096508484,0.075527438,-1.277793696,0.201322178,0.426524634,no
AT5G04950,689.2528409,-0.140547728,0.109994932,-1.277765495,0.201332124,0.426524634,no
AT5G64380,270.3695688,-0.073493544,0.057519129,-1.277723505,0.201346934,0.426524634,no
AT1G07900,20.40707022,0.451647966,0.353503097,1.277635104,0.201378117,0.426531126,no
AT1G29790,373.4213691,0.078393662,0.061360287,1.277596087,0.201391881,0.426531126,no
AT3G27220,107.6587724,0.088221116,0.069062273,1.27741402,0.201456118,0.426602945,no
AT4G00830,696.6618668,-0.037093241,0.029038504,-1.27738125,0.201467681,0.426602945,no
AT5G15630,47.55994175,-0.135699397,0.106255105,-1.277109442,0.201563612,0.42676171,no
AT2G28320,682.7588365,0.042271334,0.033102381,1.276987731,0.201606579,0.426770233,no
AT2G32910,483.9909976,-0.046549697,0.036452976,-1.276979334,0.201609543,0.426770233,no
AT1G33330,198.6204559,-0.072639055,0.056901177,-1.276582643,0.201749633,0.426889312,no
AT1G73880,82.02352736,0.119810191,0.093839694,1.276753855,0.201689162,0.426889312,no
AT3G09370,125.1438942,0.077580845,0.060771188,1.276605703,0.201741487,0.426889312,no
AT3G46440,188.905817,0.086325663,0.067618574,1.276656079,0.201723694,0.426889312,no
AT5G08560,665.6513365,0.035129631,0.027522424,1.276400329,0.20181404,0.426981237,no
AT5G05430,3.745623995,-0.427511001,0.334969903,-1.276266905,0.201861185,0.427036624,no
AT1G24575,130.9899027,0.104238572,0.081688307,1.276052541,0.201936947,0.427104641,no
AT1G60190,215.7657218,0.335945659,0.263274048,1.276030284,0.201944814,0.427104641,no
AT2G02230,168.9552638,0.080152742,0.06281573,1.275997946,0.201956245,0.427104641,no
AT2G45290,225.6804205,0.115980766,0.090925913,1.275552399,0.20211379,0.427393446,no
AT3G59020,1664.907533,-0.046601192,0.036537079,-1.275449323,0.202150251,0.427426171,no
AT2G17620,15.42430317,-0.238589326,0.187072932,-1.275381336,0.202174301,0.427432652,no
AT3G06210,131.575086,0.078491147,0.061554081,1.275157491,0.202253504,0.427555721,no
AT1G15950,4119.21076,-0.066536842,0.052190348,-1.274887879,0.20234893,0.427575395,no
AT1G55950,5.692255549,-0.35029302,0.274811511,-1.274666476,0.202427317,0.427575395,no
AT1G57600,213.5513429,0.061432689,0.048190788,1.274780766,0.20238685,0.427575395,no
AT1G67950,327.2841556,0.057873339,0.045399905,1.274745813,0.202399226,0.427575395,no
AT1G69740,2280.634111,-0.065288677,0.051211819,-1.274875184,0.202353424,0.427575395,no
AT1G76060,131.9111796,0.08555932,0.067115513,1.274806909,0.202377595,0.427575395,no
AT2G26975,376.5355253,-0.075447224,0.059190227,-1.27465678,0.202430751,0.427575395,no
AT4G33970,4.345522659,0.451419995,0.354098156,1.274844242,0.202364378,0.427575395,no
AT1G08720,327.5336412,0.072591691,0.056991154,1.273736126,0.202756949,0.42790181,no
AT1G63480,89.88769795,-0.096784364,0.075987557,-1.273687001,0.202774365,0.42790181,no
AT1G66050,50.60441685,0.168052948,0.13194083,1.273699336,0.202769992,0.42790181,no
AT2G44930,35.0106209,-0.154345245,0.121141991,-1.274085419,0.202633145,0.42790181,no
AT3G26740,1177.106097,0.124853086,0.097999501,1.274017569,0.20265719,0.42790181,no
AT3G57420,400.6295224,0.052979844,0.041586067,1.273980608,0.202670289,0.42790181,no
AT4G01230,7.493921533,0.318640029,0.250167802,1.273705193,0.202767915,0.42790181,no
AT4G36810,123.9600311,0.790960818,0.620800719,1.27409778,0.202628765,0.42790181,no
AT5G58530,95.91329068,-0.091454214,0.071789906,-1.273914663,0.202693661,0.42790181,no
AT4G11140,42.25352828,-0.172319534,0.135308618,-1.273529632,0.202830165,0.427930888,no
AT4G23420,17.24933532,-0.210970843,0.165657801,-1.273534003,0.202828614,0.427930888,no
AT1G08230,218.4396654,0.120943468,0.094984534,1.273296429,0.202912873,0.428050983,no
