"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT3G28510",21.3277194802446,4.15159012028364,0.558344795562466,7.43553115078544,1.04148619695659e-13,1.27087223645544e-11
"AT3G53730",836.994372750652,-0.462689086653371,0.0622921310327358,-7.42772929714378,1.10477762153098e-13,1.34142973877674e-11
"AT4G02410",153.041711087266,0.845868167890415,0.114041361576648,7.41720509292498,1.19617644595827e-13,1.44525220147875e-11
"AT1G73500",188.275147713303,1.33412330669739,0.180202606936057,7.4034628542904,1.32678287520779e-13,1.59519625393243e-11
"AT3G22160",55.972570615274,0.882054875681128,0.119745058126722,7.36610670602942,1.75683218954682e-13,2.09847837456789e-11
"AT5G04720",497.774531938998,0.935169687382016,0.126963157093754,7.36567764057296,1.76249253949111e-13,2.09847837456789e-11
"AT2G40140",705.968743778001,1.26835188918601,0.172482727058939,7.35350090303596,1.93081701630386e-13,2.28778497385916e-11
"AT1G08260",1071.50041376806,1.60409341018697,0.218182676934392,7.35206585933184,1.95166595382482e-13,2.30137071391642e-11
"AT3G53380",211.907506028633,-0.772551479520718,0.105139726470289,-7.34785513959876,2.01412605336043e-13,2.36365883783594e-11
"AT1G72520",159.816261487197,2.34205089528286,0.319052966232288,7.34063350966536,2.12585191616158e-13,2.48289380703309e-11
"AT3G04110",136.806655256838,0.318285201278381,0.0434215864261406,7.33011452310197,2.29956138682465e-13,2.67304939026769e-11
"AT4G37420",12.5474077554684,3.49836796255324,0.4778485910896,7.32108041707561,2.45982367397262e-13,2.8458535496003e-11
"AT1G68240",17.3494375534926,3.12370935660701,0.426860414087838,7.31787079221691,2.51936257653903e-13,2.90105192088135e-11
"AT5G24810",738.29273511294,0.291219660654667,0.0398728004549884,7.30371725415722,2.79924303851573e-13,3.20827261708763e-11
"AT1G31130",778.422489732985,0.660323030697286,0.0904445364643572,7.30086146173693,2.85931042636141e-13,3.26187473615657e-11
"AT4G23810",95.4475894908543,1.83971696389628,0.252051431549113,7.29897446957288,2.89969329192057e-13,3.29262858198777e-11
"AT1G19020",104.20892004115,1.93585570015657,0.265319358547889,7.29632285692095,2.9573876946151e-13,3.34266580579837e-11
"AT4G29170",136.796244331524,1.63850168333187,0.224726515022478,7.29109194421487,3.07452845836493e-13,3.45912658249159e-11
"AT1G32570",7.66631483510383,3.06443355409045,0.421977672995876,7.26207510538217,3.81196424228297e-13,4.26922588906276e-11
"AT2G31870",73.3175992780661,0.90962932812516,0.125436047918238,7.25173778368782,4.11457886157795e-13,4.58719435172374e-11
"AT2G46610",146.151639829374,1.50787260554295,0.208223799640113,7.24159586055537,4.43435565964172e-13,4.92133218389287e-11
"AT1G23710",188.101333245542,1.5884692445391,0.219432689857374,7.2389817833048,4.52065738169929e-13,4.99451187391615e-11
"AT3G19010",365.200081637013,0.579772247042098,0.080126198908858,7.23573880874566,4.63001641207138e-13,5.09239518111546e-11
"AT3G46530",655.619426650773,0.446650517669561,0.061762686152119,7.23172105192249,4.76911024585691e-13,5.22196281250591e-11
