"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G09730",102.985600488819,-0.50717814220729,0.09266857702135,-5.47303259108469,4.42398711524549e-08,1.85330362190627e-05
"AT1G64890",223.886141830618,0.359039586998618,0.0656531073314376,5.46873714881571,4.53253327581712e-08,1.86226102765063e-05
"AT2G47590",5462.60782566752,-0.229682073078331,0.0422935932098713,-5.43065877468938,5.61464001452774e-08,2.26333554547896e-05
"AT5G08420",2261.12784840224,-0.136802078557255,0.0252708078034181,-5.41344303757284,6.18242679549177e-08,2.44606571269781e-05
"AT1G53440",1448.61917606955,0.204188651311213,0.0378331216776875,5.39708705643593,6.77315287548717e-08,2.63106202154151e-05
"AT3G48110",3790.87828339943,-0.183000886031491,0.0339892516047614,-5.38408106655268,7.28156830669581e-08,2.77804833700993e-05
"AT5G24690",5863.45639138501,-0.138224596866786,0.0256969132223154,-5.37903504872138,7.48861304065665e-08,2.80691609848472e-05
"AT2G01290",1660.90143848995,-0.304809297951523,0.0567975840447175,-5.36658914420625,8.02395512109237e-08,2.85719668603564e-05
"AT3G50740",1075.41832195681,0.384722481952422,0.0716525919362511,5.36927515887642,7.90537266854165e-08,2.85719668603564e-05
"AT3G52240",704.274151752293,0.262987027643907,0.048986887104755,5.368518866723,7.93858877711657e-08,2.85719668603564e-05
"AT2G22450",229.920845168778,0.336779814232824,0.0628056021160517,5.3622575516516,8.21882410370674e-08,2.87860945861794e-05
"AT2G36220",402.415869780142,0.363611553711643,0.0680044102333048,5.34688195168799,8.94823350640727e-08,2.96608205108119e-05
"AT4G29020",2025.93729372954,-0.34373466732611,0.0643066933337673,-5.34523934455849,9.02976545559167e-08,2.96608205108119e-05
"AT5G03780",161.689898470021,0.632352069447397,0.11835213761633,5.3429712566522,9.14352667794167e-08,2.96608205108119e-05
"AT5G58670",831.769456123485,0.358697268445429,0.0671391920012165,5.34259137999352,9.16271543980147e-08,2.96608205108119e-05
"AT5G66470",2259.38226231405,-0.212311605871547,0.0397160067542098,-5.34574402672149,9.00463896792402e-08,2.96608205108119e-05
"AT3G23210",737.662844607509,-0.326401595483083,0.0612116236393736,-5.33234663739795,9.69516413482311e-08,3.09159972747009e-05
"AT4G28660",5532.37789594112,-0.260185988361374,0.0488211657486721,-5.32936861239228,9.85547876862559e-08,3.09650446899538e-05
"AT3G18820",3007.64912905955,0.21885662855905,0.0411205694292184,5.32231512347542,1.02454888904178e-07,3.17238942237358e-05
"AT4G17560",4833.63646933919,-0.211185478640499,0.0397220411105011,-5.31658174495643,1.05734732529011e-07,3.22717508640331e-05
"AT1G54500",4057.15350964695,-0.16953165732308,0.0319246391494507,-5.31037035467939,1.09402685986551e-07,3.29209631845446e-05
"AT1G26730",258.85405256997,0.54545461786098,0.102898629986664,5.30089290723962,1.15237674713707e-07,3.34263856005797e-05
"AT2G46180",693.132010051347,0.177384443502235,0.0334684964654889,5.3000421959542,1.15775920170508e-07,3.34263856005797e-05
"AT3G10160",2129.54857231855,-0.160881758243088,0.0303507121697973,-5.3007572719557,1.15323328673705e-07,3.34263856005797e-05
"AT1G23205",1189.46850245445,-0.627403380703325,0.118484285831417,-5.29524549437733,1.18856625294035e-07,3.38582906587607e-05
"AT3G48760",1135.81090514422,0.171756154276969,0.0324674626407521,5.29010092896468,1.22248880757731e-07,3.43664123340647e-05
"AT2G21860",2311.71605076379,-0.183352327591725,0.0348648876446254,-5.25893929332624,1.44888707360837e-07,3.86943404095536e-05
"AT4G30720",1875.74486044653,-0.218740758787808,0.0415490694616436,-5.2646367685741,1.40466797065874e-07,3.86943404095536e-05
