gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G01210,128.5422827,-0.04341195,0.069365325,-0.625845113,0.531416538,0.702985461,no,none,0.379005227,0.164621981,,,constitutive
AT1G01220,477.1083798,0.536009953,0.097315188,5.507978388,3.63E-08,1.09E-06,no,none,0.402255327,0.248541976,,,constitutive
AT1G01225,39.25080151,-0.110012148,0.072650208,-1.514271615,0.129956965,0.273507334,no,none,0.793469738,0.715341362,seed_stage_7,Seed_Silique,tissue_specific
AT1G01230,209.0124016,0.015395243,0.043261863,0.355861762,0.721944093,0.839866425,no,none,0.633107738,0.540250351,seed_stage_9,Seed_Silique,tissue_specific
AT1G01240,85.50373052,-0.076135308,0.182611065,-0.416926038,0.676732507,0.808081232,no,none,0.79058846,0.735759775,seed_stage_9,Seed_Silique,tissue_specific
AT1G01250,14.89298407,0.057240753,0.23076933,0.248043156,0.804101017,0.891801295,no,none,0.858602979,0.950449971,seed_stage_7,Seed_Silique,tissue_specific
AT1G01260,202.1625729,-0.047574102,0.055560616,-0.856255833,0.391856286,0.581363414,no,none,0.362166633,0.233977373,,,constitutive
AT1G01290,122.4582608,0.043786927,0.048615424,0.900679741,0.367758623,0.557996644,no,none,0.459639609,0.27822986,,,constitutive
AT1G01300,996.1251791,-0.06701766,0.054232078,-1.235756811,0.216548973,0.391284564,no,none,0.603442289,0.572442535,inflorescence_apex,Flower,tissue_specific
AT1G01310,0.880319487,0.218845584,0.424388333,0.515672952,0.606082849,0.759393529,no,none,0.995261158,0.986201963,mature_pollen,Flower,tissue_specific
AT1G01320,5980.731542,-0.106564734,0.066278359,-1.60783603,0.107871095,0.238141706,no,none,0.565526663,0.552725631,,,constitutive
AT1G01340,112.4141424,0.71662876,0.105527567,6.790915189,1.11E-11,8.68E-10,no,none,0.846026875,0.733909047,mature_pollen,Root,tissue_specific
AT1G01350,229.4990244,0.08417299,0.038272404,2.199312857,0.027855684,0.085573192,no,none,0.608446742,0.369927639,seed_stage_8,Seed_Silique,tissue_specific
AT1G01355,0.16462685,0.052949171,1.368606346,0.038688386,0.969138833,,no,none,,,,,unannotated
AT1G01360,104.5340846,0.005847331,0.059865079,0.097675153,0.922190246,0.961469684,no,none,0.688253088,0.386461145,cauline_leaf,Root,tissue_specific
AT1G01370,56.96108723,-0.486499864,0.098607132,-4.933718829,8.07E-07,1.54E-05,no,none,0.761012155,0.653842045,inflorescence_apex,Flower,tissue_specific
AT1G01380,8.172759607,-0.156768817,0.167940886,-0.933476185,0.350574161,0.54038037,no,none,0.711898021,0.633706528,shoot_apex_vegetative,Root,tissue_specific
